 kgrid  ValNew  Policy 
    0.85 -46.7333 0.892342
  0.8503 -46.7092 0.892643
0.850601 -46.6852 0.892943
0.850901 -46.6612 0.893243
0.851201 -46.6372 0.893544
0.851502 -46.6132 0.893844
0.851802 -46.5893 0.893844
0.852102 -46.5654 0.894144
0.852402 -46.5415 0.894444
0.852703 -46.5176 0.894745
0.853003 -46.4937 0.895045
0.853303 -46.4699 0.895345
0.853604 -46.4461 0.895646
0.853904 -46.4223 0.895946
0.854204 -46.3985 0.896246
0.854505 -46.3748 0.896246
0.854805  -46.351 0.896547
0.855105 -46.3273 0.896847
0.855405 -46.3037 0.897147
0.855706   -46.28 0.897447
0.856006 -46.2564 0.897748
0.856306 -46.2327 0.898048
0.856607 -46.2091 0.898348
0.856907 -46.1856 0.898649
0.857207  -46.162 0.898649
0.857508 -46.1385 0.898949
0.857808  -46.115 0.899249
0.858108 -46.0915  0.89955
0.858408  -46.068  0.89985
0.858709 -46.0446  0.90015
0.859009 -46.0211  0.90045
0.859309 -45.9977 0.900751
 0.85961 -45.9744 0.901051
 0.85991  -45.951 0.901051
 0.86021 -45.9276 0.901351
0.860511 -45.9043 0.901652
0.860811  -45.881 0.901952
0.861111 -45.8577 0.902252
0.861411 -45.8345 0.902553
0.861712 -45.8113 0.902853
0.862012  -45.788 0.903153
0.862312 -45.7648 0.903453
0.862613 -45.7417 0.903453
0.862913 -45.7185 0.903754
0.863213 -45.6954 0.904054
0.863514 -45.6723 0.904354
0.863814 -45.6492 0.904655
0.864114 -45.6261 0.904955
0.864414  -45.603 0.905255
0.864715   -45.58 0.905556
0.865015  -45.557 0.905856
0.865315  -45.534 0.906156
0.865616  -45.511 0.906456
0.865916  -45.488 0.906456
0.866216 -45.4651 0.906757
0.866517 -45.4421 0.907057
0.866817 -45.4192 0.907357
0.867117 -45.3963 0.907658
0.867417 -45.3735 0.907958
0.867718 -45.3506 0.908258
0.868018 -45.3278 0.908559
0.868318  -45.305 0.908859
0.868619 -45.2822 0.909159
0.868919 -45.2594 0.909159
0.869219 -45.2367 0.909459
 0.86952 -45.2139  0.90976
 0.86982 -45.1912  0.91006
 0.87012 -45.1685  0.91036
 0.87042 -45.1458 0.910661
0.870721 -45.1232 0.910961
0.871021 -45.1005 0.911261
0.871321 -45.0779 0.911562
0.871622 -45.0553 0.911862
0.871922 -45.0327 0.912162
0.872222 -45.0102 0.912162
0.872523 -44.9876 0.912462
0.872823 -44.9651 0.912763
0.873123 -44.9425 0.913063
0.873423 -44.9201 0.913363
0.873724 -44.8976 0.913664
0.874024 -44.8751 0.913964
0.874324 -44.8527 0.914264
0.874625 -44.8303 0.914565
0.874925 -44.8078 0.914865
0.875225 -44.7855 0.915165
0.875526 -44.7631 0.915165
0.875826 -44.7407 0.915465
0.876126 -44.7184 0.915766
0.876426 -44.6961 0.916066
0.876727 -44.6738 0.916366
0.877027 -44.6515 0.916667
0.877327 -44.6293 0.916967
0.877628  -44.607 0.917267
0.877928 -44.5848 0.917568
0.878228 -44.5626 0.917868
0.878529 -44.5404 0.918168
0.878829 -44.5182 0.918168
0.879129 -44.4961 0.918468
0.879429 -44.4739 0.918769
 0.87973 -44.4518 0.919069
 0.88003 -44.4297 0.919369
 0.88033 -44.4076  0.91967
0.880631 -44.3856  0.91997
0.880931 -44.3635  0.92027
0.881231 -44.3415 0.920571
0.881532 -44.3195 0.920871
0.881832 -44.2975 0.921171
0.882132 -44.2755 0.921471
0.882432 -44.2536 0.921471
0.882733 -44.2316 0.921772
0.883033 -44.2097 0.922072
0.883333 -44.1878 0.922372
0.883634 -44.1659 0.922673
0.883934  -44.144 0.922973
0.884234 -44.1222 0.923273
0.884535 -44.1003 0.923574
0.884835 -44.0785 0.923874
0.885135 -44.0567 0.924174
0.885435 -44.0349 0.924474
0.885736 -44.0131 0.924775
0.886036 -43.9914 0.924775
0.886336 -43.9696 0.925075
0.886637 -43.9479 0.925375
0.886937 -43.9262 0.925676
0.887237 -43.9045 0.925976
0.887538 -43.8829 0.926276
0.887838 -43.8612 0.926577
0.888138 -43.8396 0.926877
0.888438 -43.8179 0.927177
0.888739 -43.7963 0.927477
0.889039 -43.7748 0.927778
0.889339 -43.7532 0.928078
 0.88964 -43.7316 0.928078
 0.88994 -43.7101 0.928378
 0.89024 -43.6886 0.928679
0.890541 -43.6671 0.928979
0.890841 -43.6456 0.929279
0.891141 -43.6241  0.92958
0.891441 -43.6027  0.92988
0.891742 -43.5812  0.93018
0.892042 -43.5598  0.93048
0.892342 -43.5384 0.930781
0.892643  -43.517 0.931081
0.892943 -43.4956 0.931381
0.893243 -43.4743 0.931381
0.893544  -43.453 0.931682
0.893844 -43.4316 0.931982
0.894144 -43.4103 0.932282
0.894444  -43.389 0.932583
0.894745 -43.3678 0.932883
0.895045 -43.3465 0.933183
0.895345 -43.3253 0.933483
0.895646  -43.304 0.933784
0.895946 -43.2828 0.934084
0.896246 -43.2616 0.934384
0.896547 -43.2405 0.934685
0.896847 -43.2193 0.934685
0.897147 -43.1982 0.934985
0.897447  -43.177 0.935285
0.897748 -43.1559 0.935586
0.898048 -43.1348 0.935886
0.898348 -43.1137 0.936186
0.898649 -43.0927 0.936486
0.898949 -43.0716 0.936787
0.899249 -43.0506 0.937087
 0.89955 -43.0296 0.937387
 0.89985 -43.0086 0.937688
 0.90015 -42.9876 0.937988
 0.90045 -42.9666 0.938288
0.900751 -42.9457 0.938288
0.901051 -42.9247 0.938589
0.901351 -42.9038 0.938889
0.901652 -42.8829 0.939189
0.901952  -42.862 0.939489
0.902252 -42.8411  0.93979
0.902553 -42.8203  0.94009
0.902853 -42.7994  0.94039
0.903153 -42.7786 0.940691
0.903453 -42.7578 0.940991
0.903754  -42.737 0.941291
0.904054 -42.7162 0.941592
0.904354 -42.6955 0.941592
0.904655 -42.6747 0.941892
0.904955  -42.654 0.942192
0.905255 -42.6333 0.942492
0.905556 -42.6126 0.942793
0.905856 -42.5919 0.943093
0.906156 -42.5712 0.943393
0.906456 -42.5505 0.943694
0.906757 -42.5299 0.943994
0.907057 -42.5093 0.944294
0.907357 -42.4887 0.944595
0.907658 -42.4681 0.944895
0.907958 -42.4475 0.945195
0.908258 -42.4269 0.945195
0.908559 -42.4064 0.945495
0.908859 -42.3858 0.945796
0.909159 -42.3653 0.946096
0.909459 -42.3448 0.946396
 0.90976 -42.3243 0.946697
 0.91006 -42.3038 0.946997
 0.91036 -42.2834 0.947297
0.910661 -42.2629 0.947598
0.910961 -42.2425 0.947898
0.911261 -42.2221 0.948198
0.911562 -42.2017 0.948498
0.911862 -42.1813 0.948799
0.912162 -42.1609 0.948799
0.912462 -42.1406 0.949099
0.912763 -42.1202 0.949399
0.913063 -42.0999   0.9497
0.913363 -42.0796     0.95
0.913664 -42.0593   0.9503
0.913964  -42.039 0.950601
0.914264 -42.0188 0.950901
0.914565 -41.9985 0.951201
0.914865 -41.9783 0.951502
0.915165 -41.9581 0.951802
0.915465 -41.9378 0.952102
0.915766 -41.9177 0.952402
0.916066 -41.8975 0.952703
0.916366 -41.8773 0.952703
0.916667 -41.8572 0.953003
0.916967  -41.837 0.953303
0.917267 -41.8169 0.953604
0.917568 -41.7968 0.953904
0.917868 -41.7767 0.954204
0.918168 -41.7566 0.954505
0.918468 -41.7366 0.954805
0.918769 -41.7165 0.955105
0.919069 -41.6965 0.955405
0.919369 -41.6765 0.955706
 0.91967 -41.6565 0.956006
 0.91997 -41.6365 0.956306
 0.92027 -41.6165 0.956306
0.920571 -41.5966 0.956607
0.920871 -41.5766 0.956907
0.921171 -41.5567 0.957207
0.921471 -41.5368 0.957508
0.921772 -41.5169 0.957808
0.922072  -41.497 0.958108
0.922372 -41.4771 0.958408
0.922673 -41.4572 0.958709
0.922973 -41.4374 0.959009
0.923273 -41.4176 0.959309
0.923574 -41.3978  0.95961
0.923874  -41.378  0.95991
0.924174 -41.3582  0.96021
0.924474 -41.3384  0.96021
0.924775 -41.3186 0.960511
0.925075 -41.2989 0.960811
0.925375 -41.2791 0.961111
0.925676 -41.2594 0.961411
0.925976 -41.2397 0.961712
0.926276   -41.22 0.962012
0.926577 -41.2004 0.962312
0.926877 -41.1807 0.962613
0.927177 -41.1611 0.962913
0.927477 -41.1414 0.963213
0.927778 -41.1218 0.963514
0.928078 -41.1022 0.963814
0.928378 -41.0826 0.963814
0.928679  -41.063 0.964114
0.928979 -41.0435 0.964414
0.929279 -41.0239 0.964715
 0.92958 -41.0044 0.965015
 0.92988 -40.9849 0.965315
 0.93018 -40.9653 0.965616
 0.93048 -40.9459 0.965916
0.930781 -40.9264 0.966216
0.931081 -40.9069 0.966517
0.931381 -40.8875 0.966817
0.931682  -40.868 0.967117
