 kgrid  ValNew  Policy 
    0.85 -40.5957 0.891141
  0.8503  -40.572 0.891441
0.850601 -40.5484 0.891742
0.850901 -40.5247 0.891742
0.851201 -40.5011 0.892042
0.851502 -40.4775 0.892342
0.851802 -40.4539 0.892643
0.852102 -40.4304 0.892943
0.852402 -40.4068 0.893243
0.852703 -40.3833 0.893544
0.853003 -40.3598 0.893544
0.853303 -40.3364 0.893844
0.853604 -40.3129 0.894144
0.853904 -40.2895 0.894444
0.854204 -40.2661 0.894745
0.854505 -40.2428 0.895045
0.854805 -40.2194 0.895345
0.855105 -40.1961 0.895646
0.855405 -40.1728 0.895646
0.855706 -40.1495 0.895946
0.856006 -40.1262 0.896246
0.856306  -40.103 0.896547
0.856607 -40.0798 0.896847
0.856907 -40.0566 0.897147
0.857207 -40.0334 0.897447
0.857508 -40.0103 0.897748
0.857808 -39.9872 0.897748
0.858108 -39.9641 0.898048
0.858408  -39.941 0.898348
0.858709 -39.9179 0.898649
0.859009 -39.8949 0.898949
0.859309 -39.8719 0.899249
 0.85961 -39.8489  0.89955
 0.85991 -39.8259  0.89985
 0.86021  -39.803  0.89985
0.860511   -39.78  0.90015
0.860811 -39.7571  0.90045
0.861111 -39.7343 0.900751
0.861411 -39.7114 0.901051
0.861712 -39.6886 0.901351
0.862012 -39.6658 0.901652
0.862312  -39.643 0.901952
0.862613 -39.6202 0.901952
0.862913 -39.5974 0.902252
0.863213 -39.5747 0.902553
0.863514  -39.552 0.902853
0.863814 -39.5293 0.903153
0.864114 -39.5066 0.903453
0.864414  -39.484 0.903754
0.864715 -39.4614 0.903754
0.865015 -39.4388 0.904054
0.865315 -39.4162 0.904354
0.865616 -39.3936 0.904655
0.865916 -39.3711 0.904955
0.866216 -39.3486 0.905255
0.866517 -39.3261 0.905556
0.866817 -39.3036 0.905856
0.867117 -39.2812 0.905856
0.867417 -39.2587 0.906156
0.867718 -39.2363 0.906456
0.868018 -39.2139 0.906757
0.868318 -39.1915 0.907057
0.868619 -39.1692 0.907357
0.868919 -39.1468 0.907658
0.869219 -39.1245 0.907958
 0.86952 -39.1022 0.908258
 0.86982   -39.08 0.908258
 0.87012 -39.0577 0.908559
 0.87042 -39.0355 0.908859
0.870721 -39.0133 0.909159
0.871021 -38.9911 0.909459
0.871321 -38.9689  0.90976
0.871622 -38.9467  0.91006
0.871922 -38.9246  0.91036
0.872222 -38.9025 0.910661
0.872523 -38.8804 0.910961
0.872823 -38.8583 0.910961
0.873123 -38.8362 0.911261
0.873423 -38.8142 0.911562
0.873724 -38.7922 0.911862
0.874024 -38.7702 0.912162
0.874324 -38.7482 0.912462
0.874625 -38.7262 0.912763
0.874925 -38.7043 0.913063
0.875225 -38.6824 0.913063
0.875526 -38.6605 0.913363
0.875826 -38.6386 0.913664
0.876126 -38.6167 0.913964
0.876426 -38.5948 0.914264
0.876727  -38.573 0.914565
0.877027 -38.5512 0.914865
0.877327 -38.5294 0.915165
0.877628 -38.5076 0.915465
0.877928 -38.4859 0.915766
0.878228 -38.4642 0.915766
0.878529 -38.4424 0.916066
0.878829 -38.4207 0.916366
0.879129  -38.399 0.916667
0.879429 -38.3774 0.916967
 0.87973 -38.3557 0.917267
 0.88003 -38.3341 0.917568
 0.88033 -38.3125 0.917868
0.880631 -38.2909 0.918168
0.880931 -38.2694 0.918168
0.881231 -38.2478 0.918468
0.881532 -38.2263 0.918769
0.881832 -38.2048 0.919069
0.882132 -38.1833 0.919369
0.882432 -38.1618  0.91967
0.882733 -38.1403  0.91997
0.883033 -38.1189  0.92027
0.883333 -38.0975 0.920571
0.883634 -38.0761 0.920871
0.883934 -38.0547 0.920871
0.884234 -38.0333 0.921171
0.884535  -38.012 0.921471
0.884835 -37.9906 0.921772
0.885135 -37.9693 0.922072
0.885435  -37.948 0.922372
0.885736 -37.9268 0.922673
0.886036 -37.9055 0.922973
0.886336 -37.8843 0.923273
0.886637  -37.863 0.923273
0.886937 -37.8418 0.923574
0.887237 -37.8207 0.923874
0.887538 -37.7995 0.924174
0.887838 -37.7783 0.924474
0.888138 -37.7572 0.924775
0.888438 -37.7361 0.925075
0.888739  -37.715 0.925375
0.889039 -37.6939 0.925676
