 kgrid  ValNew  Policy 
    0.85 -44.1795     0.85
  0.8503 -44.1396     0.85
0.850601 -44.0999     0.85
0.850901 -44.0604     0.85
0.851201  -44.021     0.85
0.851502 -43.9818     0.85
0.851802 -43.9427     0.85
0.852102 -43.9038     0.85
0.852402 -43.8651     0.85
0.852703 -43.8266     0.85
0.853003 -43.7882     0.85
0.853303   -43.75     0.85
0.853604  -43.712     0.85
0.853904 -43.6741     0.85
0.854204 -43.6364     0.85
0.854505 -43.5989     0.85
0.854805 -43.5615     0.85
0.855105 -43.5243     0.85
0.855405 -43.4872     0.85
0.855706 -43.4503     0.85
0.856006 -43.4135     0.85
0.856306  -43.377     0.85
0.856607 -43.3405     0.85
0.856907 -43.3043     0.85
0.857207 -43.2681     0.85
0.857508 -43.2322     0.85
0.857808 -43.1964     0.85
0.858108 -43.1607     0.85
0.858408 -43.1252     0.85
0.858709 -43.0898     0.85
0.859009 -43.0546     0.85
0.859309 -43.0196     0.85
 0.85961 -42.9847     0.85
 0.85991 -42.9499     0.85
 0.86021 -42.9153     0.85
0.860511 -42.8808     0.85
0.860811 -42.8465     0.85
0.861111 -42.8123     0.85
0.861411 -42.7783     0.85
0.861712 -42.7444     0.85
0.862012 -42.7107     0.85
0.862312 -42.6771     0.85
0.862613 -42.6436     0.85
0.862913 -42.6103     0.85
0.863213 -42.5771     0.85
0.863514 -42.5441     0.85
0.863814 -42.5112     0.85
0.864114 -42.4785     0.85
0.864414 -42.4458     0.85
0.864715 -42.4133     0.85
0.865015  -42.381     0.85
0.865315 -42.3488     0.85
0.865616 -42.3167     0.85
0.865916 -42.2848     0.85
0.866216 -42.2529     0.85
0.866517 -42.2213     0.85
0.866817 -42.1897     0.85
0.867117 -42.1583     0.85
0.867417  -42.127     0.85
0.867718 -42.0959     0.85
0.868018 -42.0648     0.85
0.868318 -42.0339     0.85
0.868619 -42.0032     0.85
0.868919 -41.9725     0.85
0.869219  -41.942     0.85
 0.86952 -41.9116     0.85
 0.86982 -41.8813     0.85
 0.87012 -41.8512     0.85
 0.87042 -41.8212     0.85
0.870721 -41.7913     0.85
0.871021 -41.7615     0.85
0.871321 -41.7319     0.85
0.871622 -41.7023     0.85
0.871922 -41.6729     0.85
0.872222 -41.6437     0.85
0.872523 -41.6145     0.85
0.872823 -41.5855     0.85
0.873123 -41.5564   0.8503
0.873423 -41.5275 0.850601
0.873724 -41.4986 0.850601
0.874024 -41.4697 0.850901
0.874324  -41.441 0.851201
0.874625 -41.4122 0.851201
0.874925 -41.3835 0.851502
0.875225 -41.3549 0.851502
0.875526 -41.3263 0.851802
0.875826 -41.2977 0.852102
0.876126 -41.2692 0.852102
0.876426 -41.2408 0.852402
0.876727 -41.2124 0.852703
0.877027 -41.1841 0.852703
0.877327 -41.1558 0.853003
0.877628 -41.1275 0.853303
0.877928 -41.0993 0.853303
0.878228 -41.0712 0.853604
0.878529 -41.0431 0.853604
0.878829  -41.015 0.853904
0.879129  -40.987 0.854204
0.879429 -40.9591 0.854505
 0.87973 -40.9312 0.854505
 0.88003 -40.9033 0.854805
 0.88033 -40.8755 0.855105
0.880631 -40.8477 0.855105
0.880931 -40.8199 0.855405
0.881231 -40.7922 0.855706
0.881532 -40.7646 0.855706
0.881832  -40.737 0.856006
0.882132 -40.7094 0.856306
0.882432 -40.6819 0.856306
0.882733 -40.6544 0.856607
0.883033 -40.6269 0.856907
0.883333 -40.5995 0.857207
0.883634 -40.5721 0.857207
0.883934 -40.5448 0.857508
0.884234 -40.5176 0.857808
0.884535 -40.4903 0.857808
0.884835 -40.4631 0.858108
0.885135  -40.436 0.858408
0.885435 -40.4088 0.858408
0.885736 -40.3818 0.858709
0.886036 -40.3547 0.859009
0.886336 -40.3278 0.859009
0.886637 -40.3008 0.859309
0.886937 -40.2739  0.85961
0.887237  -40.247  0.85991
0.887538 -40.2202  0.85991
0.887838 -40.1934  0.86021
0.888138 -40.1667 0.860511
0.888438   -40.14 0.860511
0.888739 -40.1133 0.860811
0.889039 -40.0867 0.861111
0.889339 -40.0601 0.861111
 0.88964 -40.0335 0.861411
 0.88994  -40.007 0.861712
 0.89024 -39.9806 0.862012
0.890541 -39.9541 0.862012
0.890841 -39.9277 0.862312
0.891141 -39.9014 0.862613
0.891441 -39.8751 0.862613
0.891742 -39.8488 0.862913
0.892042 -39.8226 0.863213
0.892342 -39.7964 0.863213
0.892643 -39.7702 0.863514
0.892943 -39.7441 0.863814
0.893243  -39.718 0.864114
0.893544  -39.692 0.864114
0.893844  -39.666 0.864414
0.894144   -39.64 0.864715
0.894444 -39.6141 0.864715
0.894745 -39.5882 0.865015
0.895045 -39.5624 0.865315
0.895345 -39.5366 0.865616
0.895646 -39.5108 0.865616
0.895946  -39.485 0.865916
0.896246 -39.4593 0.866216
0.896547 -39.4337 0.866216
0.896847  -39.408 0.866517
0.897147 -39.3825 0.866817
0.897447 -39.3569 0.867117
0.897748 -39.3314 0.867117
0.898048 -39.3059 0.867417
0.898348 -39.2805 0.867718
0.898649 -39.2551 0.867718
0.898949 -39.2297 0.868018
0.899249 -39.2044 0.868318
 0.89955 -39.1791 0.868318
 0.89985 -39.1538 0.868619
 0.90015 -39.1286 0.868919
 0.90045 -39.1034 0.869219
