 kgrid  ValNew  Policy 
     0.85  -7.53791         0
 0.850005  -7.53752         0
  0.85001  -7.53712         0
 0.850015  -7.53672         0
  0.85002  -7.53632         0
 0.850025  -7.53593         0
  0.85003  -7.53553         0
 0.850035  -7.53513         0
  0.85004  -7.53473         0
 0.850045  -7.53434         0
  0.85005  -7.53394         0
 0.850055  -7.53354         0
  0.85006  -7.53314         0
 0.850065  -7.53275         0
  0.85007  -7.53235         0
 0.850075  -7.53195         0
  0.85008  -7.53156         0
 0.850085  -7.53116         0
  0.85009  -7.53076         0
 0.850095  -7.53036         0
   0.8501  -7.52997         0
 0.850105  -7.52957         0
  0.85011  -7.52917         0
 0.850115  -7.52878         0
  0.85012  -7.52838         0
 0.850125  -7.52798         0
  0.85013  -7.52758         0
 0.850135  -7.52719         0
  0.85014  -7.52679         0
 0.850145  -7.52639         0
  0.85015    -7.526         0
 0.850155   -7.5256         0
  0.85016   -7.5252         0
 0.850165  -7.52481         0
  0.85017  -7.52441         0
 0.850175  -7.52401         0
  0.85018  -7.52362         0
 0.850185  -7.52322         0
  0.85019  -7.52282         0
 0.850195  -7.52243         0
   0.8502  -7.52203         0
 0.850205  -7.52163         0
  0.85021  -7.52124         0
 0.850215  -7.52084         0
  0.85022  -7.52044         0
 0.850225  -7.52005         0
  0.85023  -7.51965         0
 0.850235  -7.51925         0
  0.85024  -7.51886         0
 0.850245  -7.51846         0
  0.85025  -7.51807         0
 0.850255  -7.51767         0
  0.85026  -7.51727         0
 0.850265  -7.51688         0
  0.85027  -7.51648         0
 0.850275  -7.51608         0
  0.85028  -7.51569         0
 0.850285  -7.51529         0
  0.85029   -7.5149         0
 0.850295   -7.5145         0
   0.8503   -7.5141         0
 0.850305  -7.51371         0
  0.85031  -7.51331         0
 0.850315  -7.51292         0
  0.85032  -7.51252         0
 0.850325  -7.51212         0
  0.85033  -7.51173         0
 0.850335  -7.51133         0
  0.85034  -7.51094         0
 0.850345  -7.51054         0
  0.85035  -7.51014         0
 0.850355  -7.50975         0
  0.85036  -7.50935         0
 0.850365  -7.50896         0
  0.85037  -7.50856         0
 0.850375  -7.50817         0
  0.85038  -7.50777         0
 0.850385  -7.50738         0
  0.85039  -7.50698         0
 0.850395  -7.50658         0
   0.8504  -7.50619         0
 0.850405  -7.50579         0
  0.85041   -7.5054         0
 0.850415    -7.505         0
  0.85042  -7.50461         0
 0.850425  -7.50421         0
  0.85043  -7.50382         0
