 kgrid  ValNew  Policy 
    0.85  -14.661 0.853369
0.850003 -14.6607 0.853369
0.850006 -14.6605 0.853372
0.850009 -14.6602 0.853372
0.850012   -14.66 0.853375
0.850015 -14.6598 0.853375
0.850018 -14.6595 0.853378
0.850021 -14.6593 0.853378
0.850024  -14.659 0.853381
0.850027 -14.6588 0.853381
 0.85003 -14.6585 0.853384
0.850033 -14.6583 0.853384
0.850036  -14.658 0.853387
0.850039 -14.6578 0.853387
0.850042 -14.6575  0.85339
0.850045 -14.6573  0.85339
0.850048  -14.657 0.853393
0.850051 -14.6568 0.853393
0.850054 -14.6565 0.853396
0.850057 -14.6563 0.853399
 0.85006  -14.656 0.853399
0.850063 -14.6558 0.853402
0.850066 -14.6555 0.853402
0.850069 -14.6553 0.853405
0.850072  -14.655 0.853405
0.850075 -14.6548 0.853408
0.850078 -14.6545 0.853408
0.850081 -14.6543 0.853411
0.850084  -14.654 0.853411
0.850087 -14.6538 0.853414
 0.85009 -14.6535 0.853414
0.850093 -14.6533 0.853417
0.850096 -14.6531 0.853417
0.850099 -14.6528  0.85342
0.850102 -14.6526  0.85342
0.850105 -14.6523 0.853423
0.850108 -14.6521 0.853423
0.850111 -14.6518 0.853426
0.850114 -14.6516 0.853426
0.850117 -14.6513 0.853429
 0.85012 -14.6511 0.853432
0.850123 -14.6508 0.853432
0.850126 -14.6506 0.853435
0.850129 -14.6503 0.853435
0.850132 -14.6501 0.853438
0.850135 -14.6498 0.853438
0.850138 -14.6496 0.853441
0.850141 -14.6493 0.853441
0.850144 -14.6491 0.853444
0.850147 -14.6488 0.853444
 0.85015 -14.6486 0.853447
0.850153 -14.6483 0.853447
0.850156 -14.6481  0.85345
0.850159 -14.6478  0.85345
0.850162 -14.6476 0.853453
0.850165 -14.6473 0.853453
0.850168 -14.6471 0.853456
0.850171 -14.6469 0.853456
0.850174 -14.6466 0.853459
0.850177 -14.6464 0.853462
 0.85018 -14.6461 0.853462
0.850183 -14.6459 0.853465
0.850186 -14.6456 0.853465
0.850189 -14.6454 0.853468
0.850192 -14.6451 0.853468
0.850195 -14.6449 0.853471
0.850198 -14.6446 0.853471
0.850201 -14.6444 0.853474
0.850204 -14.6441 0.853474
0.850207 -14.6439 0.853477
 0.85021 -14.6436 0.853477
0.850213 -14.6434  0.85348
0.850216 -14.6431  0.85348
0.850219 -14.6429 0.853483
0.850222 -14.6426 0.853483
0.850225 -14.6424 0.853486
0.850228 -14.6421 0.853486
0.850231 -14.6419 0.853489
0.850234 -14.6416 0.853492
0.850237 -14.6414 0.853492
