 kgrid  ValNew  Policy 
     0.85  -6.20146      0.85
 0.850003  -6.20127      0.85
 0.850006  -6.20108      0.85
 0.850009   -6.2009      0.85
 0.850012  -6.20071      0.85
 0.850015  -6.20052      0.85
 0.850018  -6.20033      0.85
 0.850021  -6.20014      0.85
 0.850024  -6.19996      0.85
 0.850027  -6.19977      0.85
  0.85003  -6.19958      0.85
 0.850033  -6.19939      0.85
 0.850036  -6.19921      0.85
 0.850039  -6.19902      0.85
 0.850042  -6.19883      0.85
 0.850045  -6.19864      0.85
 0.850048  -6.19845      0.85
 0.850051  -6.19827      0.85
 0.850054  -6.19808      0.85
 0.850057  -6.19789      0.85
  0.85006   -6.1977      0.85
 0.850063  -6.19751      0.85
 0.850066  -6.19733      0.85
 0.850069  -6.19714      0.85
 0.850072  -6.19695      0.85
 0.850075  -6.19676      0.85
 0.850078  -6.19658      0.85
 0.850081  -6.19639      0.85
 0.850084   -6.1962      0.85
 0.850087  -6.19601      0.85
  0.85009  -6.19582      0.85
 0.850093  -6.19564      0.85
 0.850096  -6.19545      0.85
 0.850099  -6.19526      0.85
 0.850102  -6.19507      0.85
 0.850105  -6.19489      0.85
 0.850108   -6.1947      0.85
 0.850111  -6.19451      0.85
 0.850114  -6.19432      0.85
 0.850117  -6.19413      0.85
  0.85012  -6.19395      0.85
 0.850123  -6.19376      0.85
 0.850126  -6.19357      0.85
 0.850129  -6.19338      0.85
 0.850132   -6.1932      0.85
 0.850135  -6.19301      0.85
 0.850138  -6.19282      0.85
 0.850141  -6.19263      0.85
 0.850144  -6.19245      0.85
 0.850147  -6.19226      0.85
  0.85015  -6.19207      0.85
 0.850153  -6.19188      0.85
 0.850156   -6.1917      0.85
 0.850159  -6.19151      0.85
 0.850162  -6.19132      0.85
 0.850165  -6.19113      0.85
 0.850168  -6.19095      0.85
 0.850171  -6.19076      0.85
 0.850174  -6.19057      0.85
 0.850177  -6.19038      0.85
  0.85018   -6.1902      0.85
 0.850183  -6.19001      0.85
 0.850186  -6.18982      0.85
 0.850189  -6.18963      0.85
 0.850192  -6.18944      0.85
 0.850195  -6.18926      0.85
 0.850198  -6.18907      0.85
 0.850201  -6.18888      0.85
 0.850204  -6.18869      0.85
