 kgrid  ValNew  Policy 
    0.85 -47.0173 0.861411
  0.8503   -46.99 0.861411
0.850601 -46.9627 0.861712
0.850901 -46.9355 0.862012
0.851201 -46.9084 0.862312
0.851502 -46.8812 0.862312
0.851802 -46.8541 0.862613
0.852102 -46.8271 0.862913
0.852402 -46.8001 0.862913
0.852703 -46.7731 0.863213
0.853003 -46.7462 0.863514
0.853303 -46.7193 0.863814
0.853604 -46.6924 0.863814
0.853904 -46.6656 0.864114
0.854204 -46.6388 0.864414
0.854505 -46.6121 0.864715
0.854805 -46.5854 0.864715
0.855105 -46.5587 0.865015
0.855405 -46.5321 0.865315
0.855706 -46.5055 0.865315
0.856006  -46.479 0.865616
0.856306 -46.4524 0.865916
0.856607  -46.426 0.866216
0.856907 -46.3995 0.866216
0.857207 -46.3731 0.866517
0.857508 -46.3468 0.866817
0.857808 -46.3205 0.867117
0.858108 -46.2942 0.867117
0.858408 -46.2679 0.867417
0.858709 -46.2417 0.867718
0.859009 -46.2156 0.868018
0.859309 -46.1894 0.868018
 0.85961 -46.1633 0.868318
 0.85991 -46.1373 0.868619
 0.86021 -46.1113 0.868919
0.860511 -46.0853 0.868919
0.860811 -46.0593 0.869219
0.861111 -46.0334  0.86952
0.861411 -46.0075  0.86982
0.861712 -45.9817  0.86982
0.862012 -45.9559  0.87012
0.862312 -45.9301  0.87042
0.862613 -45.9044  0.87042
0.862913 -45.8787 0.870721
0.863213  -45.853 0.871021
0.863514 -45.8274 0.871321
0.863814 -45.8018 0.871321
0.864114 -45.7762 0.871622
0.864414 -45.7507 0.871922
0.864715 -45.7252 0.872222
0.865015 -45.6997 0.872222
0.865315 -45.6743 0.872523
0.865616 -45.6489 0.872823
0.865916 -45.6235 0.873123
0.866216 -45.5982 0.873423
0.866517 -45.5729 0.873724
0.866817 -45.5476 0.873724
0.867117 -45.5223 0.874024
0.867417 -45.4971 0.874324
0.867718 -45.4719 0.874625
0.868018 -45.4467 0.874925
0.868318 -45.4215 0.875225
0.868619 -45.3964 0.875526
0.868919 -45.3713 0.875526
0.869219 -45.3462 0.875826
 0.86952 -45.3212 0.876126
 0.86982 -45.2961 0.876426
 0.87012 -45.2712 0.876727
 0.87042 -45.2462 0.876727
0.870721 -45.2212 0.877027
0.871021 -45.1963 0.877327
0.871321 -45.1714 0.877628
0.871622 -45.1466 0.877928
0.871922 -45.1217 0.878228
0.872222 -45.0969 0.878529
0.872523 -45.0721 0.878529
0.872823 -45.0474 0.878829
0.873123 -45.0226 0.879129
0.873423 -44.9979 0.879429
0.873724 -44.9732  0.87973
0.874024 -44.9486  0.88003
0.874324 -44.9239  0.88003
0.874625 -44.8993  0.88033
0.874925 -44.8747 0.880631
0.875225 -44.8502 0.880931
0.875526 -44.8256 0.881231
0.875826 -44.8011 0.881532
0.876126 -44.7766 0.881832
0.876426 -44.7522 0.881832
0.876727 -44.7277 0.882132
0.877027 -44.7033 0.882432
0.877327 -44.6789 0.882733
0.877628 -44.6546 0.883033
0.877928 -44.6302 0.883333
0.878228 -44.6059 0.883333
0.878529 -44.5816 0.883634
0.878829 -44.5574 0.883934
0.879129 -44.5331 0.884234
0.879429 -44.5089 0.884535
 0.87973 -44.4847 0.884835
 0.88003 -44.4606 0.884835
 0.88033 -44.4364 0.885135
0.880631 -44.4123 0.885435
0.880931 -44.3882 0.885736
0.881231 -44.3641 0.886036
0.881532 -44.3401 0.886336
0.881832  -44.316 0.886637
0.882132  -44.292 0.886937
0.882432  -44.268 0.886937
0.882733 -44.2441 0.887237
0.883033 -44.2201 0.887538
0.883333 -44.1962 0.887838
0.883634 -44.1723 0.888138
0.883934 -44.1485 0.888438
0.884234 -44.1246 0.888739
0.884535 -44.1008 0.888739
0.884835  -44.077 0.889039
0.885135 -44.0532 0.889339
0.885435 -44.0295  0.88964
0.885736 -44.0057  0.88994
0.886036  -43.982  0.89024
0.886336 -43.9583 0.890541
0.886637 -43.9347 0.890541
0.886937  -43.911 0.890841
0.887237 -43.8874 0.891141
0.887538 -43.8638 0.891441
0.887838 -43.8402 0.891742
0.888138 -43.8166 0.892042
0.888438 -43.7931 0.892342
0.888739 -43.7696 0.892342
0.889039 -43.7461 0.892643
0.889339 -43.7226 0.892943
 0.88964 -43.6992 0.893243
 0.88994 -43.6757 0.893544
 0.89024 -43.6523 0.893844
0.890541  -43.629 0.894144
0.890841 -43.6056 0.894144
0.891141 -43.5823 0.894444
0.891441 -43.5589 0.894745
0.891742 -43.5356 0.895045
0.892042 -43.5124 0.895345
0.892342 -43.4891 0.895646
0.892643 -43.4659 0.895946
0.892943 -43.4427 0.896246
0.893243 -43.4195 0.896246
0.893544 -43.3963 0.896547
0.893844 -43.3732 0.896847
0.894144   -43.35 0.897147
0.894444 -43.3269 0.897447
0.894745 -43.3039 0.897748
0.895045 -43.2808 0.898048
0.895345 -43.2578 0.898048
0.895646 -43.2347 0.898348
0.895946 -43.2117 0.898649
0.896246 -43.1888 0.898949
0.896547 -43.1658 0.899249
0.896847 -43.1429  0.89955
0.897147   -43.12  0.89985
0.897447 -43.0971  0.89985
0.897748 -43.0742  0.90015
0.898048 -43.0513  0.90045
0.898348 -43.0285 0.900751
0.898649 -43.0057 0.901051
0.898949 -42.9829 0.901351
0.899249 -42.9601 0.901652
 0.89955 -42.9374 0.901952
 0.89985 -42.9147 0.901952
 0.90015  -42.892 0.902252
 0.90045 -42.8693 0.902553
0.900751 -42.8466 0.902853
0.901051 -42.8239 0.903153
0.901351 -42.8013 0.903453
0.901652 -42.7787 0.903754
0.901952 -42.7561 0.904054
0.902252 -42.7336 0.904054
0.902553  -42.711 0.904354
0.902853 -42.6885 0.904655
0.903153  -42.666 0.904955
0.903453 -42.6435 0.905255
0.903754  -42.621 0.905556
0.904054 -42.5986 0.905856
0.904354 -42.5761 0.906156
0.904655 -42.5537 0.906156
0.904955 -42.5313 0.906456
0.905255  -42.509 0.906757
0.905556 -42.4866 0.907057
0.905856 -42.4643 0.907357
0.906156 -42.4419 0.907658
0.906456 -42.4196 0.907958
0.906757 -42.3974 0.908258
0.907057 -42.3751 0.908559
0.907357 -42.3529 0.908559
0.907658 -42.3306 0.908859
0.907958 -42.3084 0.909159
0.908258 -42.2862 0.909459
0.908559 -42.2641  0.90976
0.908859 -42.2419  0.91006
0.909159 -42.2198  0.91036
0.909459 -42.1977 0.910661
 0.90976 -42.1756 0.910961
 0.91006 -42.1535 0.910961
 0.91036 -42.1314 0.911261
0.910661 -42.1094 0.911562
0.910961 -42.0874 0.911862
0.911261 -42.0654 0.912162
0.911562 -42.0434 0.912462
0.911862 -42.0214 0.912763
0.912162 -41.9995 0.913063
0.912462 -41.9775 0.913363
0.912763 -41.9556 0.913363
0.913063 -41.9337 0.913664
0.913363 -41.9118 0.913964
0.913664   -41.89 0.914264
0.913964 -41.8681 0.914565
0.914264 -41.8463 0.914865
0.914565 -41.8245 0.915165
0.914865 -41.8027 0.915465
0.915165 -41.7809 0.915766
0.915465 -41.7592 0.915766
0.915766 -41.7374 0.916066
0.916066 -41.7157 0.916366
0.916366  -41.694 0.916667
0.916667 -41.6723 0.916967
0.916967 -41.6507 0.917267
0.917267  -41.629 0.917568
0.917568 -41.6074 0.917868
0.917868 -41.5858 0.918168
0.918168 -41.5642 0.918468
0.918468 -41.5426 0.918468
0.918769  -41.521 0.918769
0.919069 -41.4995 0.919069
0.919369  -41.478 0.919369
 0.91967 -41.4565  0.91967
 0.91997  -41.435  0.91997
 0.92027 -41.4135  0.92027
0.920571  -41.392 0.920571
0.920871 -41.3706 0.920871
0.921171 -41.3492 0.920871
0.921471 -41.3278 0.921171
0.921772 -41.3064 0.921471
0.922072  -41.285 0.921772
0.922372 -41.2637 0.922072
0.922673 -41.2423 0.922372
0.922973  -41.221 0.922673
0.923273 -41.1997 0.922973
0.923574 -41.1784 0.923273
0.923874 -41.1572 0.923273
0.924174 -41.1359 0.923574
0.924474 -41.1147 0.923874
0.924775 -41.0935 0.924174
0.925075 -41.0723 0.924474
0.925375 -41.0511 0.924775
0.925676 -41.0299 0.925075
0.925976 -41.0088 0.925375
0.926276 -40.9876 0.925676
0.926577 -40.9665 0.925676
0.926877 -40.9454 0.925976
0.927177 -40.9243 0.926276
0.927477 -40.9033 0.926577
0.927778 -40.8822 0.926877
0.928078 -40.8612 0.927177
0.928378 -40.8402 0.927477
0.928679 -40.8192 0.927778
0.928979 -40.7982 0.928078
0.929279 -40.7772 0.928378
 0.92958 -40.7563 0.928378
 0.92988 -40.7353 0.928679
 0.93018 -40.7144 0.928979
 0.93048 -40.6935 0.929279
0.930781 -40.6726  0.92958
0.931081 -40.6517  0.92988
0.931381 -40.6309  0.93018
0.931682 -40.6101  0.93048
0.931982 -40.5892 0.930781
0.932282 -40.5684 0.931081
0.932583 -40.5476 0.931081
0.932883 -40.5269 0.931381
0.933183 -40.5061 0.931682
0.933483 -40.4854 0.931982
0.933784 -40.4646 0.932282
0.934084 -40.4439 0.932583
0.934384 -40.4232 0.932883
0.934685 -40.4026 0.933183
0.934985 -40.3819 0.933483
0.935285 -40.3613 0.933784
0.935586 -40.3406 0.933784
0.935886   -40.32 0.934084
0.936186 -40.2994 0.934384
0.936486 -40.2788 0.934685
0.936787 -40.2583 0.934985
0.937087 -40.2377 0.935285
0.937387 -40.2172 0.935586
0.937688 -40.1967 0.935886
0.937988 -40.1762 0.936186
0.938288 -40.1557 0.936486
0.938589 -40.1352 0.936486
0.938889 -40.1148 0.936787
0.939189 -40.0943 0.937087
0.939489 -40.0739 0.937387
 0.93979 -40.0535 0.937688
 0.94009 -40.0331 0.937988
 0.94039 -40.0127 0.938288
0.940691 -39.9924 0.938589
0.940991  -39.972 0.938889
0.941291 -39.9517 0.939189
0.941592 -39.9314 0.939189
0.941892 -39.9111 0.939489
0.942192 -39.8908  0.93979
0.942492 -39.8705  0.94009
0.942793 -39.8503  0.94039
0.943093 -39.8301 0.940691
0.943393 -39.8098 0.940991
0.943694 -39.7896 0.941291
0.943994 -39.7694 0.941592
0.944294 -39.7493 0.941892
0.944595 -39.7291 0.941892
0.944895  -39.709 0.942192
0.945195 -39.6888 0.942492
0.945495 -39.6687 0.942793
0.945796 -39.6486 0.943093
0.946096 -39.6285 0.943393
0.946396 -39.6085 0.943694
0.946697 -39.5884 0.943994
0.946997 -39.5684 0.944294
0.947297 -39.5484 0.944595
0.947598 -39.5284 0.944595
0.947898 -39.5084 0.944895
0.948198 -39.4884 0.945195
0.948498 -39.4684 0.945495
0.948799 -39.4485 0.945796
0.949099 -39.4285 0.946096
0.949399 -39.4086 0.946396
  0.9497 -39.3887 0.946697
    0.95 -39.3688 0.946997
  0.9503  -39.349 0.947297
0.950601 -39.3291 0.947297
0.950901 -39.3093 0.947598
0.951201 -39.2894 0.947898
0.951502 -39.2696 0.948198
0.951802 -39.2498 0.948498
0.952102   -39.23 0.948799
0.952402 -39.2103 0.949099
0.952703 -39.1905 0.949399
0.953003 -39.1708   0.9497
0.953303  -39.151     0.95
0.953604 -39.1313     0.95
0.953904 -39.1116   0.9503
0.954204  -39.092 0.950601
0.954505 -39.0723 0.950901
0.954805 -39.0526 0.951201
0.955105  -39.033 0.951502
0.955405 -39.0134 0.951802
