 kgrid  ValNew  Policy 
    0.85 -40.1343     0.85
  0.8503 -40.0944     0.85
0.850601 -40.0547     0.85
0.850901 -40.0151     0.85
0.851201 -39.9758     0.85
0.851502 -39.9366     0.85
0.851802 -39.8975     0.85
0.852102 -39.8586     0.85
0.852402 -39.8199     0.85
0.852703 -39.7814     0.85
0.853003  -39.743     0.85
0.853303 -39.7048     0.85
0.853604 -39.6668     0.85
0.853904 -39.6289     0.85
0.854204 -39.5912     0.85
0.854505 -39.5537     0.85
0.854805 -39.5163     0.85
0.855105 -39.4791     0.85
0.855405  -39.442     0.85
0.855706 -39.4051     0.85
0.856006 -39.3683     0.85
0.856306 -39.3318     0.85
0.856607 -39.2953     0.85
0.856907  -39.259     0.85
0.857207 -39.2229     0.85
0.857508  -39.187     0.85
0.857808 -39.1511     0.85
0.858108 -39.1155     0.85
0.858408   -39.08     0.85
0.858709 -39.0446     0.85
0.859009 -39.0094     0.85
0.859309 -38.9744     0.85
 0.85961 -38.9395     0.85
 0.85991 -38.9047     0.85
 0.86021 -38.8701     0.85
0.860511 -38.8356     0.85
0.860811 -38.8013     0.85
0.861111 -38.7671     0.85
0.861411 -38.7331     0.85
0.861712 -38.6992     0.85
0.862012 -38.6655     0.85
0.862312 -38.6319     0.85
0.862613 -38.5984     0.85
0.862913 -38.5651     0.85
0.863213 -38.5319     0.85
0.863514 -38.4989     0.85
0.863814  -38.466     0.85
0.864114 -38.4332     0.85
0.864414 -38.4006     0.85
0.864715 -38.3681     0.85
0.865015 -38.3358     0.85
0.865315 -38.3036     0.85
0.865616 -38.2715     0.85
0.865916 -38.2395     0.85
0.866216 -38.2077     0.85
0.866517  -38.176     0.85
0.866817 -38.1445     0.85
0.867117 -38.1131     0.85
0.867417 -38.0818     0.85
0.867718 -38.0506     0.85
0.868018 -38.0196     0.85
0.868318 -37.9887     0.85
0.868619 -37.9579     0.85
0.868919 -37.9273     0.85
0.869219 -37.8968     0.85
 0.86952 -37.8664     0.85
 0.86982 -37.8361     0.85
 0.87012  -37.806     0.85
 0.87042  -37.776     0.85
0.870721 -37.7461     0.85
0.871021 -37.7163     0.85
0.871321 -37.6867     0.85
0.871622 -37.6571     0.85
0.871922 -37.6277     0.85
0.872222 -37.5984     0.85
0.872523 -37.5693     0.85
0.872823 -37.5402     0.85
0.873123 -37.5113     0.85
0.873423 -37.4825   0.8503
0.873724 -37.4537   0.8503
0.874024  -37.425 0.850601
0.874324 -37.3963 0.850601
0.874625 -37.3677 0.850901
0.874925 -37.3391 0.851201
0.875225 -37.3106 0.851201
0.875526 -37.2821 0.851502
0.875826 -37.2537 0.851802
0.876126 -37.2253 0.851802
0.876426  -37.197 0.852102
0.876727 -37.1687 0.852102
0.877027 -37.1405 0.852402
0.877327 -37.1123 0.852703
0.877628 -37.0842 0.852703
0.877928 -37.0561 0.853003
0.878228 -37.0281 0.853303
0.878529 -37.0001 0.853303
0.878829 -36.9722 0.853604
0.879129 -36.9444 0.853904
0.879429 -36.9165 0.853904
 0.87973 -36.8887 0.854204
 0.88003  -36.861 0.854204
 0.88033 -36.8333 0.854505
0.880631 -36.8057 0.854805
0.880931 -36.7781 0.854805
0.881231 -36.7506 0.855105
0.881532 -36.7231 0.855405
0.881832 -36.6957 0.855405
0.882132 -36.6682 0.855706
0.882432 -36.6409 0.856006
0.882733 -36.6135 0.856006
0.883033 -36.5863 0.856306
0.883333  -36.559 0.856607
0.883634 -36.5318 0.856907
0.883934 -36.5047 0.856907
0.884234 -36.4775 0.857207
0.884535 -36.4505 0.857508
0.884835 -36.4234 0.857508
0.885135 -36.3965 0.857808
0.885435 -36.3695 0.858108
0.885736 -36.3426 0.858108
0.886036 -36.3157 0.858408
0.886336 -36.2889 0.858709
0.886637 -36.2622 0.858709
0.886937 -36.2354 0.859009
0.887237 -36.2087 0.859309
0.887538 -36.1821  0.85961
0.887838 -36.1554  0.85961
0.888138 -36.1289  0.85991
0.888438 -36.1023  0.86021
0.888739 -36.0758  0.86021
0.889039 -36.0494 0.860511
0.889339  -36.023 0.860811
 0.88964 -35.9966 0.860811
 0.88994 -35.9703 0.861111
 0.89024  -35.944 0.861411
0.890541 -35.9177 0.861411
0.890841 -35.8915 0.861712
0.891141 -35.8653 0.862012
0.891441 -35.8392 0.862012
0.891742 -35.8131 0.862312
0.892042 -35.7871 0.862613
0.892342 -35.7611 0.862913
0.892643 -35.7351 0.862913
0.892943 -35.7091 0.863213
0.893243 -35.6833 0.863514
0.893544 -35.6574 0.863514
0.893844 -35.6316 0.863814
0.894144 -35.6058 0.864114
0.894444 -35.5801 0.864114
0.894745 -35.5544 0.864414
0.895045 -35.5287 0.864715
0.895345 -35.5031 0.864715
0.895646 -35.4775 0.865015
0.895946 -35.4519 0.865315
0.896246 -35.4264 0.865616
0.896547  -35.401 0.865616
0.896847 -35.3755 0.865916
0.897147 -35.3501 0.866216
0.897447 -35.3248 0.866216
0.897748 -35.2994 0.866517
0.898048 -35.2741 0.866817
0.898348 -35.2489 0.867117
0.898649 -35.2237 0.867117
0.898949 -35.1985 0.867417
0.899249 -35.1734 0.867718
 0.89955 -35.1483 0.867718
 0.89985 -35.1232 0.868018
 0.90015 -35.0982 0.868318
 0.90045 -35.0732 0.868318
0.900751 -35.0483 0.868619
0.901051 -35.0233 0.868919
0.901351 -34.9985 0.869219
0.901652 -34.9736 0.869219
0.901952 -34.9488  0.86952
0.902252  -34.924  0.86982
0.902553 -34.8993  0.86982
0.902853 -34.8746  0.87012
0.903153 -34.8499  0.87042
0.903453 -34.8253  0.87042
0.903754 -34.8007 0.870721
0.904054 -34.7762 0.871021
0.904354 -34.7517 0.871321
0.904655 -34.7272 0.871321
0.904955 -34.7027 0.871622
0.905255 -34.6783 0.871922
0.905556 -34.6539 0.871922
0.905856 -34.6296 0.872222
0.906156 -34.6053 0.872523
0.906456  -34.581 0.872823
0.906757 -34.5568 0.872823
0.907057 -34.5326 0.873123
0.907357 -34.5084 0.873423
0.907658 -34.4843 0.873423
0.907958 -34.4602 0.873724
0.908258 -34.4361 0.874024
0.908559 -34.4121 0.874324
0.908859  -34.388 0.874324
0.909159 -34.3641 0.874625
0.909459 -34.3401 0.874925
 0.90976 -34.3162 0.875225
 0.91006 -34.2923 0.875526
 0.91036 -34.2684 0.875526
0.910661 -34.2445 0.875826
0.910961 -34.2207 0.876126
0.911261 -34.1969 0.876426
0.911562 -34.1732 0.876727
0.911862 -34.1494 0.876727
0.912162 -34.1257 0.877027
0.912462  -34.102 0.877327
0.912763 -34.0784 0.877628
0.913063 -34.0547 0.877928
0.913363 -34.0311 0.877928
0.913664 -34.0075 0.878228
0.913964  -33.984 0.878529
0.914264 -33.9604 0.878829
0.914565  -33.937 0.879129
0.914865 -33.9135 0.879129
0.915165   -33.89 0.879429
0.915465 -33.8666  0.87973
0.915766 -33.8432  0.88003
0.916066 -33.8198  0.88033
0.916366 -33.7965  0.88033
0.916667 -33.7732 0.880631
0.916967 -33.7499 0.880931
0.917267 -33.7266 0.881231
0.917568 -33.7034 0.881231
0.917868 -33.6802 0.881532
0.918168  -33.657 0.881832
0.918468 -33.6338 0.882132
0.918769 -33.6107 0.882432
0.919069 -33.5876 0.882733
0.919369 -33.5645 0.882733
 0.91967 -33.5414 0.883033
 0.91997 -33.5184 0.883333
 0.92027 -33.4954 0.883634
0.920571 -33.4724 0.883934
0.920871 -33.4494 0.883934
0.921171 -33.4265 0.884234
0.921471 -33.4036 0.884535
0.921772 -33.3807 0.884835
0.922072 -33.3579 0.884835
0.922372  -33.335 0.885135
0.922673 -33.3122 0.885435
0.922973 -33.2894 0.885736
0.923273 -33.2666 0.886036
0.923574 -33.2439 0.886036
0.923874 -33.2212 0.886336
0.924174 -33.1985 0.886637
0.924474 -33.1758 0.886937
0.924775 -33.1532 0.887237
0.925075 -33.1306 0.887538
0.925375  -33.108 0.887538
0.925676 -33.0854 0.887838
0.925976 -33.0629 0.888138
0.926276 -33.0404 0.888438
0.926577 -33.0179 0.888739
0.926877 -32.9954 0.888739
0.927177  -32.973 0.889039
0.927477 -32.9505 0.889339
0.927778 -32.9281  0.88964
0.928078 -32.9058  0.88994
0.928378 -32.8834  0.88994
0.928679 -32.8611  0.89024
0.928979 -32.8388 0.890541
0.929279 -32.8165 0.890841
 0.92958 -32.7943 0.891141
 0.92988  -32.772 0.891141
 0.93018 -32.7498 0.891441
 0.93048 -32.7276 0.891742
0.930781 -32.7055 0.892042
0.931081 -32.6833 0.892342
0.931381 -32.6612 0.892342
0.931682 -32.6391 0.892643
0.931982  -32.617 0.892943
0.932282  -32.595 0.893243
0.932583  -32.573 0.893544
0.932883  -32.551 0.893844
0.933183  -32.529 0.893844
0.933483  -32.507 0.894144
0.933784 -32.4851 0.894444
0.934084 -32.4632 0.894745
0.934384 -32.4413 0.895045
0.934685 -32.4194 0.895045
0.934985 -32.3976 0.895345
0.935285 -32.3758 0.895646
0.935586 -32.3539 0.895946
0.935886 -32.3322 0.896246
0.936186 -32.3104 0.896547
0.936486 -32.2887 0.896547
0.936787  -32.267 0.896847
0.937087 -32.2453 0.897147
0.937387 -32.2236 0.897447
0.937688  -32.202 0.897748
0.937988 -32.1803 0.897748
0.938288 -32.1587 0.898048
0.938589 -32.1371 0.898348
0.938889 -32.1156 0.898649
0.939189  -32.094 0.898949
0.939489 -32.0725 0.899249
 0.93979  -32.051 0.899249
 0.94009 -32.0296  0.89955
 0.94039 -32.0081  0.89985
0.940691 -31.9867  0.90015
0.940991 -31.9653  0.90045
0.941291 -31.9439 0.900751
0.941592 -31.9225 0.900751
0.941892 -31.9012 0.901051
0.942192 -31.8798 0.901351
0.942492 -31.8585 0.901652
0.942793 -31.8373 0.901952
0.943093  -31.816 0.901952
0.943393 -31.7948 0.902252
0.943694 -31.7735 0.902553
0.943994 -31.7524 0.902853
0.944294 -31.7312 0.903153
0.944595   -31.71 0.903453
0.944895 -31.6889 0.903453
0.945195 -31.6678 0.903754
0.945495 -31.6467 0.904054
0.945796 -31.6256 0.904354
0.946096 -31.6046 0.904655
0.946396 -31.5836 0.904655
0.946697 -31.5625 0.904955
0.946997 -31.5416 0.905255
0.947297 -31.5206 0.905556
0.947598 -31.4997 0.905856
0.947898 -31.4787 0.906156
0.948198 -31.4578 0.906156
0.948498 -31.4369 0.906456
0.948799 -31.4161 0.906757
0.949099 -31.3952 0.907057
0.949399 -31.3744 0.907357
  0.9497 -31.3536 0.907658
    0.95 -31.3328 0.907658
  0.9503 -31.3121 0.907958
0.950601 -31.2913 0.908258
0.950901 -31.2706 0.908559
0.951201 -31.2499 0.908859
0.951502 -31.2293 0.908859
0.951802 -31.2086 0.909159
0.952102  -31.188 0.909459
0.952402 -31.1673  0.90976
0.952703 -31.1468  0.91006
0.953003 -31.1262  0.91036
0.953303 -31.1056  0.91036
0.953604 -31.0851 0.910661
0.953904 -31.0646 0.910961
0.954204 -31.0441 0.911261
0.954505 -31.0236 0.911562
0.954805 -31.0032 0.911862
0.955105 -30.9827 0.911862
0.955405 -30.9623 0.912162
0.955706 -30.9419 0.912462
0.956006 -30.9215 0.912763
0.956306 -30.9012 0.913063
0.956607 -30.8808 0.913363
0.956907 -30.8605 0.913363
0.957207 -30.8402 0.913664
0.957508 -30.8199 0.913964
0.957808 -30.7996 0.914264
0.958108 -30.7794 0.914565
0.958408 -30.7592 0.914865
0.958709  -30.739 0.914865
0.959009 -30.7188 0.915165
0.959309 -30.6986 0.915465
 0.95961 -30.6784 0.915766
 0.95991 -30.6583 0.916066
 0.96021 -30.6382 0.916366
0.960511 -30.6181 0.916366
0.960811  -30.598 0.916667
0.961111  -30.578 0.916967
0.961411 -30.5579 0.917267
0.961712 -30.5379 0.917568
0.962012 -30.5179 0.917868
0.962312 -30.4979 0.917868
0.962613 -30.4779 0.918168
0.962913  -30.458 0.918468
0.963213 -30.4381 0.918769
0.963514 -30.4182 0.919069
0.963814 -30.3983 0.919369
0.964114 -30.3784  0.91967
0.964414 -30.3585  0.91967
0.964715 -30.3387  0.91997
0.965015 -30.3189  0.92027
0.965315 -30.2991 0.920571
0.965616 -30.2793 0.920871
0.965916 -30.2595 0.921171
0.966216 -30.2398 0.921171
0.966517 -30.2201 0.921471
0.966817 -30.2004 0.921772
0.967117 -30.1807 0.922072
0.967417  -30.161 0.922372
0.967718 -30.1413 0.922673
0.968018 -30.1217 0.922673
0.968318 -30.1021 0.922973
0.968619 -30.0825 0.923273
0.968919 -30.0629 0.923574
0.969219 -30.0433 0.923874
 0.96952 -30.0238 0.924174
 0.96982 -30.0043 0.924174
 0.97012 -29.9847 0.924474
 0.97042 -29.9653 0.924775
0.970721 -29.9458 0.925075
0.971021 -29.9263 0.925375
0.971321 -29.9069 0.925676
0.971622 -29.8875 0.925976
0.971922 -29.8681 0.925976
0.972222 -29.8487 0.926276
0.972523 -29.8293 0.926577
0.972823 -29.8099 0.926877
0.973123 -29.7906 0.927177
0.973423 -29.7713 0.927477
0.973724  -29.752 0.927477
0.974024 -29.7327 0.927778
0.974324 -29.7134 0.928078
0.974625 -29.6942 0.928378
0.974925  -29.675 0.928679
0.975225 -29.6558 0.928979
0.975526 -29.6366 0.928979
0.975826 -29.6174 0.929279
0.976126 -29.5982  0.92958
0.976426 -29.5791  0.92988
0.976727 -29.5599  0.93018
0.977027 -29.5408  0.93048
0.977327 -29.5218  0.93048
0.977628 -29.5027 0.930781
0.977928 -29.4836 0.931081
0.978228 -29.4646 0.931381
0.978529 -29.4456 0.931682
0.978829 -29.4265 0.931982
0.979129 -29.4076 0.932282
0.979429 -29.3886 0.932282
 0.97973 -29.3696 0.932583
 0.98003 -29.3507 0.932883
 0.98033 -29.3318 0.933183
0.980631 -29.3129 0.933483
0.980931  -29.294 0.933784
0.981231 -29.2751 0.933784
0.981532 -29.2563 0.934084
0.981832 -29.2374 0.934384
0.982132 -29.2186 0.934685
0.982432 -29.1998 0.934985
0.982733  -29.181 0.935285
0.983033 -29.1622 0.935285
0.983333 -29.1435 0.935586
0.983634 -29.1248 0.935886
0.983934  -29.106 0.936186
0.984234 -29.0873 0.936486
0.984535 -29.0687 0.936787
0.984835   -29.05 0.937087
0.985135 -29.0313 0.937087
0.985435 -29.0127 0.937387
0.985736 -28.9941 0.937688
0.986036 -28.9755 0.937988
0.986336 -28.9569 0.938288
0.986637 -28.9383 0.938589
0.986937 -28.9198 0.938589
0.987237 -28.9012 0.938889
0.987538 -28.8827 0.939189
0.987838 -28.8642 0.939489
0.988138 -28.8457  0.93979
0.988438 -28.8273  0.94009
0.988739 -28.8088  0.94009
0.989039 -28.7904  0.94039
0.989339 -28.7719 0.940691
 0.98964 -28.7535 0.940991
 0.98994 -28.7351 0.941291
 0.99024 -28.7168 0.941592
0.990541 -28.6984 0.941892
0.990841 -28.6801 0.941892
0.991141 -28.6617 0.942192
0.991441 -28.6434 0.942492
0.991742 -28.6251 0.942793
0.992042 -28.6069 0.943093
0.992342 -28.5886 0.943393
0.992643 -28.5704 0.943393
0.992943 -28.5521 0.943694
0.993243 -28.5339 0.943994
0.993544 -28.5157 0.944294
0.993844 -28.4975 0.944595
0.994144 -28.4794 0.944895
0.994444 -28.4612 0.944895
0.994745 -28.4431 0.945195
0.995045  -28.425 0.945495
0.995345 -28.4069 0.945796
0.995646 -28.3888 0.946096
0.995946 -28.3707 0.946396
0.996246 -28.3527 0.946697
0.996547 -28.3346 0.946697
0.996847 -28.3166 0.946997
0.997147 -28.2986 0.947297
0.997447 -28.2806 0.947598
0.997748 -28.2627 0.947898
0.998048 -28.2447 0.948198
0.998348 -28.2268 0.948198
0.998649 -28.2088 0.948498
0.998949 -28.1909 0.948799
0.999249  -28.173 0.949099
 0.99955 -28.1551 0.949399
 0.99985 -28.1373   0.9497
 1.00015 -28.1194     0.95
 1.00045 -28.1016     0.95
 1.00075 -28.0838   0.9503
 1.00105  -28.066 0.950601
 1.00135 -28.0482 0.950901
 1.00165 -28.0304 0.951201
 1.00195 -28.0126 0.951502
 1.00225 -27.9949 0.951502
 1.00255 -27.9772 0.951802
 1.00285 -27.9595 0.952102
 1.00315 -27.9418 0.952402
