 kgrid  ValNew  Policy 
    0.85 -28.5306 0.887237
  0.8503  -28.508 0.887538
0.850601 -28.4854 0.887538
0.850901 -28.4628 0.887838
0.851201 -28.4403 0.888138
0.851502 -28.4177 0.888438
0.851802 -28.3952 0.888739
0.852102 -28.3728 0.888739
0.852402 -28.3503 0.889039
0.852703 -28.3279 0.889339
0.853003 -28.3055  0.88964
0.853303 -28.2831  0.88994
0.853604 -28.2608  0.89024
0.853904 -28.2384  0.89024
0.854204 -28.2162 0.890541
0.854505 -28.1939 0.890841
0.854805 -28.1716 0.891141
0.855105 -28.1494 0.891441
0.855405 -28.1272 0.891441
0.855706 -28.1051 0.891742
0.856006 -28.0829 0.892042
0.856306 -28.0608 0.892342
0.856607 -28.0387 0.892643
0.856907 -28.0167 0.892643
0.857207 -27.9946 0.892943
0.857508 -27.9726 0.893243
0.857808 -27.9507 0.893544
0.858108 -27.9287 0.893844
0.858408 -27.9068 0.893844
0.858709 -27.8849 0.894144
0.859009  -27.863 0.894444
0.859309 -27.8411 0.894745
 0.85961 -27.8193 0.895045
 0.85991 -27.7975 0.895045
 0.86021 -27.7757 0.895345
0.860511 -27.7539 0.895646
0.860811 -27.7322 0.895946
0.861111 -27.7105 0.896246
0.861411 -27.6888 0.896547
0.861712 -27.6672 0.896547
0.862012 -27.6455 0.896847
0.862312 -27.6239 0.897147
0.862613 -27.6023 0.897447
0.862913 -27.5808 0.897748
0.863213 -27.5593 0.897748
0.863514 -27.5377 0.898048
0.863814 -27.5163 0.898348
0.864114 -27.4948 0.898649
0.864414 -27.4734 0.898949
0.864715 -27.4519 0.899249
0.865015 -27.4306 0.899249
0.865315 -27.4092  0.89955
0.865616 -27.3878  0.89985
0.865916 -27.3665  0.90015
0.866216 -27.3452  0.90045
0.866517  -27.324  0.90045
0.866817 -27.3027 0.900751
0.867117 -27.2815 0.901051
0.867417 -27.2603 0.901351
0.867718 -27.2391 0.901652
0.868018  -27.218 0.901952
0.868318 -27.1968 0.901952
0.868619 -27.1757 0.902252
0.868919 -27.1547 0.902553
0.869219 -27.1336 0.902853
 0.86952 -27.1126 0.903153
 0.86982 -27.0916 0.903153
 0.87012 -27.0706 0.903453
 0.87042 -27.0496 0.903754
0.870721 -27.0287 0.904054
0.871021 -27.0077 0.904354
0.871321 -26.9868 0.904655
0.871622  -26.966 0.904655
0.871922 -26.9451 0.904955
0.872222 -26.9243 0.905255
0.872523 -26.9035 0.905556
0.872823 -26.8827 0.905856
0.873123  -26.862 0.906156
0.873423 -26.8412 0.906156
0.873724 -26.8205 0.906456
0.874024 -26.7998 0.906757
0.874324 -26.7791 0.907057
0.874625 -26.7585 0.907357
0.874925 -26.7379 0.907658
0.875225 -26.7173 0.907658
0.875526 -26.6967 0.907958
0.875826 -26.6761 0.908258
0.876126 -26.6556 0.908559
0.876426 -26.6351 0.908859
0.876727 -26.6146 0.908859
0.877027 -26.5941 0.909159
0.877327 -26.5737 0.909459
0.877628 -26.5533  0.90976
0.877928 -26.5329  0.91006
0.878228 -26.5125  0.91036
0.878529 -26.4922  0.91036
0.878829 -26.4718 0.910661
0.879129 -26.4515 0.910961
0.879429 -26.4312 0.911261
 0.87973  -26.411 0.911562
 0.88003 -26.3907 0.911562
 0.88033 -26.3705 0.911862
0.880631 -26.3503 0.912162
0.880931 -26.3301 0.912462
0.881231   -26.31 0.912763
0.881532 -26.2898 0.913063
0.881832 -26.2697 0.913063
0.882132 -26.2496 0.913363
0.882432 -26.2296 0.913664
0.882733 -26.2095 0.913964
0.883033 -26.1895 0.914264
0.883333 -26.1695 0.914565
0.883634 -26.1495 0.914565
0.883934 -26.1296 0.914865
0.884234 -26.1096 0.915165
0.884535 -26.0897 0.915465
0.884835 -26.0698 0.915766
0.885135   -26.05 0.915766
0.885435 -26.0301 0.916066
0.885736 -26.0103 0.916366
0.886036 -25.9905 0.916667
0.886336 -25.9707 0.916967
0.886637 -25.9509 0.917267
0.886937 -25.9312 0.917267
0.887237 -25.9114 0.917568
0.887538 -25.8917 0.917868
0.887838  -25.872 0.918168
0.888138 -25.8524 0.918468
0.888438 -25.8327 0.918769
0.888739 -25.8131 0.918769
0.889039 -25.7935 0.919069
0.889339 -25.7739 0.919369
 0.88964 -25.7544  0.91967
 0.88994 -25.7348  0.91997
 0.89024 -25.7153  0.92027
0.890541 -25.6958  0.92027
0.890841 -25.6763 0.920571
0.891141 -25.6569 0.920871
0.891441 -25.6374 0.921171
0.891742  -25.618 0.921471
0.892042 -25.5986 0.921772
0.892342 -25.5792 0.921772
0.892643 -25.5599 0.922072
0.892943 -25.5405 0.922372
0.893243 -25.5212 0.922673
0.893544 -25.5019 0.922973
0.893844 -25.4826 0.923273
0.894144 -25.4634 0.923273
0.894444 -25.4441 0.923574
0.894745 -25.4249 0.923874
0.895045 -25.4057 0.924174
0.895345 -25.3865 0.924474
0.895646 -25.3674 0.924775
0.895946 -25.3482 0.924775
0.896246 -25.3291 0.925075
0.896547   -25.31 0.925375
0.896847 -25.2909 0.925676
0.897147 -25.2719 0.925976
0.897447 -25.2528 0.926276
0.897748 -25.2338 0.926276
0.898048 -25.2148 0.926577
0.898348 -25.1958 0.926877
0.898649 -25.1768 0.927177
0.898949 -25.1579 0.927477
0.899249  -25.139 0.927778
 0.89955 -25.1201 0.928078
 0.89985 -25.1012 0.928078
 0.90015 -25.0823 0.928378
 0.90045 -25.0635 0.928679
0.900751 -25.0446 0.928979
0.901051 -25.0258 0.929279
0.901351  -25.007  0.92958
0.901652 -24.9883  0.92958
0.901952 -24.9695  0.92988
0.902252 -24.9508  0.93018
0.902553  -24.932  0.93048
0.902853 -24.9134 0.930781
0.903153 -24.8947 0.931081
0.903453  -24.876 0.931081
0.903754 -24.8574 0.931381
0.904054 -24.8388 0.931682
0.904354 -24.8202 0.931982
0.904655 -24.8016 0.932282
0.904955  -24.783 0.932583
0.905255 -24.7645 0.932583
0.905556 -24.7459 0.932883
0.905856 -24.7274 0.933183
0.906156  -24.709 0.933483
0.906456 -24.6905 0.933784
0.906757  -24.672 0.934084
0.907057 -24.6536 0.934084
0.907357 -24.6352 0.934384
0.907658 -24.6168 0.934685
0.907958 -24.5984 0.934985
0.908258 -24.5801 0.935285
0.908559 -24.5617 0.935586
0.908859 -24.5434 0.935586
0.909159 -24.5251 0.935886
0.909459 -24.5068 0.936186
 0.90976 -24.4886 0.936486
 0.91006 -24.4703 0.936787
 0.91036 -24.4521 0.937087
0.910661 -24.4339 0.937087
0.910961 -24.4157 0.937387
0.911261 -24.3975 0.937688
0.911562 -24.3793 0.937988
0.911862 -24.3612 0.938288
0.912162 -24.3431 0.938589
0.912462  -24.325 0.938889
0.912763 -24.3069 0.938889
0.913063 -24.2889 0.939189
0.913363 -24.2708 0.939489
0.913664 -24.2528  0.93979
0.913964 -24.2348  0.94009
0.914264 -24.2168  0.94039
0.914565 -24.1988  0.94039
0.914865 -24.1809 0.940691
0.915165 -24.1629 0.940991
0.915465  -24.145 0.941291
0.915766 -24.1271 0.941592
0.916066 -24.1092 0.941592
0.916366 -24.0914 0.941892
0.916667 -24.0735 0.942192
0.916967 -24.0557 0.942492
0.917267 -24.0379 0.942793
0.917568 -24.0201 0.943093
0.917868 -24.0023 0.943393
0.918168 -23.9845 0.943393
0.918468 -23.9668 0.943694
0.918769 -23.9491 0.943994
0.919069 -23.9314 0.944294
0.919369 -23.9137 0.944595
 0.91967  -23.896 0.944895
 0.91997 -23.8784 0.944895
 0.92027 -23.8607 0.945195
0.920571 -23.8431 0.945495
0.920871 -23.8255 0.945796
0.921171 -23.8079 0.946096
0.921471 -23.7904 0.946396
0.921772 -23.7728 0.946396
0.922072 -23.7553 0.946697
0.922372 -23.7378 0.946997
0.922673 -23.7203 0.947297
0.922973 -23.7028 0.947598
0.923273 -23.6853 0.947898
0.923574 -23.6679 0.947898
0.923874 -23.6505 0.948198
0.924174 -23.6331 0.948498
0.924474 -23.6157 0.948799
0.924775 -23.5983 0.949099
0.925075  -23.581 0.949399
0.925375 -23.5636 0.949399
0.925676 -23.5463   0.9497
0.925976  -23.529     0.95
0.926276 -23.5117   0.9503
0.926577 -23.4944 0.950601
0.926877 -23.4772 0.950901
0.927177 -23.4599 0.951201
0.927477 -23.4427 0.951201
0.927778 -23.4255 0.951502
0.928078 -23.4083 0.951802
0.928378 -23.3911 0.952102
0.928679  -23.374 0.952402
0.928979 -23.3569 0.952703
0.929279 -23.3397 0.952703
 0.92958 -23.3226 0.953003
 0.92988 -23.3056 0.953303
 0.93018 -23.2885 0.953604
 0.93048 -23.2714 0.953904
0.930781 -23.2544 0.954204
0.931081 -23.2374 0.954204
0.931381 -23.2204 0.954505
0.931682 -23.2034 0.954805
0.931982 -23.1864 0.955105
0.932282 -23.1695 0.955405
0.932583 -23.1525 0.955706
0.932883 -23.1356 0.955706
0.933183 -23.1187 0.956006
0.933483 -23.1018 0.956306
0.933784  -23.085 0.956607
0.934084 -23.0681 0.956907
0.934384 -23.0513 0.957207
0.934685 -23.0345 0.957207
0.934985 -23.0177 0.957508
0.935285 -23.0009 0.957808
0.935586 -22.9841 0.958108
0.935886 -22.9673 0.958408
0.936186 -22.9506 0.958709
0.936486 -22.9339 0.958709
0.936787 -22.9172 0.959009
0.937087 -22.9005 0.959309
0.937387 -22.8838  0.95961
0.937688 -22.8672  0.95991
0.937988 -22.8505  0.96021
0.938288 -22.8339 0.960511
0.938589 -22.8173 0.960511
0.938889 -22.8007 0.960811
0.939189 -22.7841 0.961111
0.939489 -22.7676 0.961411
 0.93979  -22.751 0.961712
 0.94009 -22.7345 0.962012
 0.94039  -22.718 0.962012
0.940691 -22.7015 0.962312
0.940991  -22.685 0.962613
0.941291 -22.6686 0.962913
