 kgrid  ValNew  Policy 
     0.85   -5.1485      0.85
 0.850003  -5.14835      0.85
 0.850006   -5.1482      0.85
 0.850009  -5.14805      0.85
 0.850012   -5.1479      0.85
 0.850015  -5.14775      0.85
 0.850018   -5.1476      0.85
 0.850021  -5.14745      0.85
 0.850024   -5.1473      0.85
 0.850027  -5.14715      0.85
  0.85003    -5.147      0.85
 0.850033  -5.14685      0.85
 0.850036   -5.1467      0.85
 0.850039  -5.14655      0.85
 0.850042   -5.1464      0.85
 0.850045  -5.14625      0.85
 0.850048   -5.1461      0.85
 0.850051  -5.14595      0.85
 0.850054   -5.1458      0.85
 0.850057  -5.14565      0.85
  0.85006   -5.1455      0.85
 0.850063  -5.14535      0.85
 0.850066   -5.1452      0.85
 0.850069  -5.14505      0.85
 0.850072   -5.1449      0.85
 0.850075  -5.14475      0.85
 0.850078   -5.1446      0.85
 0.850081  -5.14445      0.85
 0.850084   -5.1443      0.85
 0.850087  -5.14415      0.85
  0.85009  -5.14401      0.85
 0.850093  -5.14386      0.85
 0.850096  -5.14371      0.85
 0.850099  -5.14356      0.85
 0.850102  -5.14341      0.85
 0.850105  -5.14326      0.85
 0.850108  -5.14311      0.85
 0.850111  -5.14296      0.85
 0.850114  -5.14281      0.85
 0.850117  -5.14266      0.85
  0.85012  -5.14251      0.85
 0.850123  -5.14236      0.85
 0.850126  -5.14221      0.85
 0.850129  -5.14206      0.85
 0.850132  -5.14191      0.85
 0.850135  -5.14176      0.85
 0.850138  -5.14161      0.85
 0.850141  -5.14146      0.85
 0.850144  -5.14131      0.85
 0.850147  -5.14116      0.85
  0.85015  -5.14101      0.85
 0.850153  -5.14086      0.85
 0.850156  -5.14072      0.85
 0.850159  -5.14057      0.85
 0.850162  -5.14042      0.85
 0.850165  -5.14027      0.85
 0.850168  -5.14012      0.85
 0.850171  -5.13997      0.85
 0.850174  -5.13982      0.85
 0.850177  -5.13967      0.85
  0.85018  -5.13952      0.85
 0.850183  -5.13937      0.85
 0.850186  -5.13922      0.85
 0.850189  -5.13907      0.85
 0.850192  -5.13892      0.85
 0.850195  -5.13877      0.85
 0.850198  -5.13862      0.85
 0.850201  -5.13847      0.85
 0.850204  -5.13832      0.85
 0.850207  -5.13817      0.85
  0.85021  -5.13802      0.85
 0.850213  -5.13788      0.85
 0.850216  -5.13773      0.85
 0.850219  -5.13758      0.85
 0.850222  -5.13743      0.85
 0.850225  -5.13728      0.85
 0.850228  -5.13713      0.85
 0.850231  -5.13698      0.85
 0.850234  -5.13683      0.85
 0.850237  -5.13668      0.85
  0.85024  -5.13653      0.85
 0.850243  -5.13638      0.85
 0.850246  -5.13623      0.85
 0.850249  -5.13608      0.85
 0.850252  -5.13593      0.85
 0.850255  -5.13578      0.85
 0.850258  -5.13564      0.85
 0.850261  -5.13549      0.85
 0.850264  -5.13534      0.85
 0.850267  -5.13519      0.85
  0.85027  -5.13504      0.85
 0.850273  -5.13489      0.85
 0.850276  -5.13474      0.85
 0.850279  -5.13459      0.85
 0.850282  -5.13444      0.85
 0.850285  -5.13429      0.85
 0.850288  -5.13414      0.85
 0.850291  -5.13399      0.85
 0.850294  -5.13384      0.85
 0.850297  -5.13369      0.85
   0.8503  -5.13355      0.85
 0.850303   -5.1334      0.85
 0.850306  -5.13325      0.85
 0.850309   -5.1331      0.85
 0.850312  -5.13295      0.85
 0.850315   -5.1328      0.85
 0.850318  -5.13265      0.85
 0.850321   -5.1325      0.85
 0.850324  -5.13235      0.85
 0.850327   -5.1322      0.85
  0.85033  -5.13205      0.85
 0.850333   -5.1319      0.85
 0.850336  -5.13175      0.85
 0.850339  -5.13161      0.85
 0.850342  -5.13146      0.85
 0.850345  -5.13131      0.85
 0.850348  -5.13116      0.85
 0.850351  -5.13101      0.85
 0.850354  -5.13086      0.85
 0.850357  -5.13071      0.85
  0.85036  -5.13056      0.85
 0.850363  -5.13041      0.85
 0.850366  -5.13026      0.85
 0.850369  -5.13011      0.85
 0.850372  -5.12997      0.85
 0.850375  -5.12982      0.85
 0.850378  -5.12967      0.85
 0.850381  -5.12952      0.85
 0.850384  -5.12937      0.85
 0.850387  -5.12922      0.85
  0.85039  -5.12907      0.85
 0.850393  -5.12892      0.85
 0.850396  -5.12877      0.85
 0.850399  -5.12862      0.85
 0.850402  -5.12847      0.85
 0.850405  -5.12833      0.85
 0.850408  -5.12818      0.85
 0.850411  -5.12803      0.85
 0.850414  -5.12788      0.85
 0.850417  -5.12773      0.85
  0.85042  -5.12758      0.85
 0.850423  -5.12743      0.85
 0.850426  -5.12728      0.85
 0.850429  -5.12713      0.85
 0.850432  -5.12698      0.85
 0.850435  -5.12684      0.85
 0.850438  -5.12669      0.85
 0.850441  -5.12654      0.85
 0.850444  -5.12639      0.85
 0.850447  -5.12624      0.85
  0.85045  -5.12609      0.85
 0.850453  -5.12594      0.85
 0.850456  -5.12579      0.85
 0.850459  -5.12564      0.85
 0.850462  -5.12549      0.85
 0.850465  -5.12535      0.85
 0.850468   -5.1252      0.85
 0.850471  -5.12505      0.85
 0.850474   -5.1249      0.85
 0.850477  -5.12475      0.85
  0.85048   -5.1246      0.85
 0.850483  -5.12445      0.85
 0.850486   -5.1243      0.85
