 kgrid  ValNew  Policy 
    0.85 -13.1925 0.863326
0.850003 -13.1923 0.863329
0.850006  -13.192 0.863329
0.850009 -13.1918 0.863332
0.850012 -13.1916 0.863332
0.850015 -13.1914 0.863335
0.850018 -13.1912 0.863335
0.850021 -13.1909 0.863338
0.850024 -13.1907 0.863341
0.850027 -13.1905 0.863341
 0.85003 -13.1903 0.863344
0.850033 -13.1901 0.863344
0.850036 -13.1898 0.863347
0.850039 -13.1896 0.863347
0.850042 -13.1894  0.86335
0.850045 -13.1892  0.86335
0.850048  -13.189 0.863353
0.850051 -13.1888 0.863353
0.850054 -13.1885 0.863356
0.850057 -13.1883 0.863356
 0.85006 -13.1881 0.863359
0.850063 -13.1879 0.863359
0.850066 -13.1877 0.863362
0.850069 -13.1874 0.863362
0.850072 -13.1872 0.863365
0.850075  -13.187 0.863368
0.850078 -13.1868 0.863368
0.850081 -13.1866 0.863371
0.850084 -13.1864 0.863371
0.850087 -13.1861 0.863374
 0.85009 -13.1859 0.863374
0.850093 -13.1857 0.863377
0.850096 -13.1855 0.863377
0.850099 -13.1853  0.86338
0.850102  -13.185  0.86338
0.850105 -13.1848 0.863383
0.850108 -13.1846 0.863383
0.850111 -13.1844 0.863386
0.850114 -13.1842 0.863386
0.850117 -13.1839 0.863389
 0.85012 -13.1837 0.863389
0.850123 -13.1835 0.863392
0.850126 -13.1833 0.863395
0.850129 -13.1831 0.863395
0.850132 -13.1829 0.863398
0.850135 -13.1826 0.863398
0.850138 -13.1824 0.863401
0.850141 -13.1822 0.863401
0.850144  -13.182 0.863404
0.850147 -13.1818 0.863404
 0.85015 -13.1815 0.863407
0.850153 -13.1813 0.863407
0.850156 -13.1811  0.86341
0.850159 -13.1809  0.86341
0.850162 -13.1807 0.863413
0.850165 -13.1805 0.863413
0.850168 -13.1802 0.863416
0.850171   -13.18 0.863416
0.850174 -13.1798 0.863419
0.850177 -13.1796 0.863419
 0.85018 -13.1794 0.863422
0.850183 -13.1791 0.863425
0.850186 -13.1789 0.863425
0.850189 -13.1787 0.863428
0.850192 -13.1785 0.863428
0.850195 -13.1783 0.863431
0.850198 -13.1781 0.863431
0.850201 -13.1778 0.863434
0.850204 -13.1776 0.863434
0.850207 -13.1774 0.863437
 0.85021 -13.1772 0.863437
0.850213  -13.177  0.86344
0.850216 -13.1767  0.86344
0.850219 -13.1765 0.863443
0.850222 -13.1763 0.863443
0.850225 -13.1761 0.863446
0.850228 -13.1759 0.863446
0.850231 -13.1757 0.863449
0.850234 -13.1754 0.863452
0.850237 -13.1752 0.863452
 0.85024  -13.175 0.863455
0.850243 -13.1748 0.863455
0.850246 -13.1746 0.863458
0.850249 -13.1743 0.863458
0.850252 -13.1741 0.863461
0.850255 -13.1739 0.863461
0.850258 -13.1737 0.863464
0.850261 -13.1735 0.863464
0.850264 -13.1733 0.863467
0.850267  -13.173 0.863467
 0.85027 -13.1728  0.86347
0.850273 -13.1726  0.86347
0.850276 -13.1724 0.863473
0.850279 -13.1722 0.863473
