 kgrid  ValNew  Policy 
     0.85  -9.25458      0.85
 0.850003  -9.25427      0.85
 0.850006  -9.25397      0.85
 0.850009  -9.25366      0.85
 0.850012  -9.25335      0.85
 0.850015  -9.25305      0.85
 0.850018  -9.25274      0.85
 0.850021  -9.25243      0.85
 0.850024  -9.25213      0.85
 0.850027  -9.25182      0.85
  0.85003  -9.25152      0.85
 0.850033  -9.25121      0.85
 0.850036   -9.2509      0.85
 0.850039   -9.2506      0.85
 0.850042  -9.25029      0.85
 0.850045  -9.24998      0.85
 0.850048  -9.24968      0.85
 0.850051  -9.24937      0.85
 0.850054  -9.24906      0.85
 0.850057  -9.24876      0.85
  0.85006  -9.24845      0.85
 0.850063  -9.24814      0.85
 0.850066  -9.24784      0.85
 0.850069  -9.24753      0.85
 0.850072  -9.24723      0.85
 0.850075  -9.24692      0.85
 0.850078  -9.24661      0.85
 0.850081  -9.24631      0.85
 0.850084    -9.246      0.85
 0.850087  -9.24569      0.85
  0.85009  -9.24539      0.85
 0.850093  -9.24508      0.85
 0.850096  -9.24478      0.85
 0.850099  -9.24447      0.85
 0.850102  -9.24416      0.85
 0.850105  -9.24386      0.85
 0.850108  -9.24355      0.85
 0.850111  -9.24325      0.85
 0.850114  -9.24294      0.85
 0.850117  -9.24263      0.85
  0.85012  -9.24233      0.85
 0.850123  -9.24202      0.85
 0.850126  -9.24171      0.85
 0.850129  -9.24141      0.85
 0.850132   -9.2411      0.85
 0.850135   -9.2408      0.85
 0.850138  -9.24049      0.85
 0.850141  -9.24018      0.85
 0.850144  -9.23988      0.85
 0.850147  -9.23957      0.85
  0.85015  -9.23927      0.85
 0.850153  -9.23896      0.85
 0.850156  -9.23865      0.85
 0.850159  -9.23835      0.85
 0.850162  -9.23804      0.85
 0.850165  -9.23774      0.85
 0.850168  -9.23743      0.85
 0.850171  -9.23713      0.85
 0.850174  -9.23682      0.85
 0.850177  -9.23651      0.85
  0.85018  -9.23621      0.85
 0.850183   -9.2359      0.85
 0.850186   -9.2356      0.85
 0.850189  -9.23529      0.85
 0.850192  -9.23498      0.85
 0.850195  -9.23468      0.85
 0.850198  -9.23437      0.85
 0.850201  -9.23407      0.85
 0.850204  -9.23376      0.85
 0.850207  -9.23346      0.85
  0.85021  -9.23315      0.85
 0.850213  -9.23284      0.85
 0.850216  -9.23254      0.85
 0.850219  -9.23223      0.85
 0.850222  -9.23193      0.85
 0.850225  -9.23162      0.85
 0.850228  -9.23132      0.85
 0.850231  -9.23101      0.85
 0.850234   -9.2307      0.85
 0.850237   -9.2304      0.85
  0.85024  -9.23009      0.85
 0.850243  -9.22979      0.85
 0.850246  -9.22948      0.85
 0.850249  -9.22918      0.85
 0.850252  -9.22887      0.85
 0.850255  -9.22857      0.85
 0.850258  -9.22826      0.85
 0.850261  -9.22795      0.85
 0.850264  -9.22765      0.85
 0.850267  -9.22734      0.85
  0.85027  -9.22704      0.85
 0.850273  -9.22673      0.85
 0.850276  -9.22643      0.85
 0.850279  -9.22612      0.85
 0.850282  -9.22582      0.85
 0.850285  -9.22551      0.85
 0.850288  -9.22521      0.85
 0.850291   -9.2249      0.85
 0.850294   -9.2246      0.85
 0.850297  -9.22429      0.85
   0.8503  -9.22398      0.85
 0.850303  -9.22368      0.85
