 kgrid  ValNew  Policy 
    0.85 -18.6226     0.85
0.850003 -18.6222     0.85
0.850006 -18.6218     0.85
0.850009 -18.6214     0.85
0.850012  -18.621     0.85
0.850015 -18.6206     0.85
0.850018 -18.6202     0.85
0.850021 -18.6198     0.85
0.850024 -18.6194     0.85
0.850027  -18.619     0.85
 0.85003 -18.6186     0.85
0.850033 -18.6182     0.85
0.850036 -18.6178     0.85
0.850039 -18.6174     0.85
0.850042  -18.617     0.85
0.850045 -18.6166     0.85
0.850048 -18.6162     0.85
0.850051 -18.6158     0.85
0.850054 -18.6154     0.85
0.850057  -18.615     0.85
 0.85006 -18.6146     0.85
0.850063 -18.6142     0.85
0.850066 -18.6138     0.85
0.850069 -18.6134     0.85
0.850072  -18.613     0.85
0.850075 -18.6126     0.85
0.850078 -18.6122     0.85
0.850081 -18.6118     0.85
0.850084 -18.6114     0.85
0.850087  -18.611     0.85
 0.85009 -18.6106     0.85
0.850093 -18.6102     0.85
0.850096 -18.6099     0.85
0.850099 -18.6095     0.85
0.850102 -18.6091     0.85
0.850105 -18.6087     0.85
0.850108 -18.6083     0.85
0.850111 -18.6079     0.85
0.850114 -18.6075     0.85
0.850117 -18.6071     0.85
 0.85012 -18.6067     0.85
0.850123 -18.6063     0.85
0.850126 -18.6059     0.85
0.850129 -18.6055     0.85
0.850132 -18.6051     0.85
0.850135 -18.6047     0.85
0.850138 -18.6043     0.85
0.850141 -18.6039     0.85
0.850144 -18.6035     0.85
0.850147 -18.6031     0.85
 0.85015 -18.6027     0.85
0.850153 -18.6023     0.85
0.850156 -18.6019     0.85
0.850159 -18.6015     0.85
0.850162 -18.6011     0.85
0.850165 -18.6007     0.85
0.850168 -18.6003     0.85
0.850171 -18.5999     0.85
0.850174 -18.5995     0.85
0.850177 -18.5991     0.85
 0.85018 -18.5987     0.85
0.850183 -18.5983     0.85
0.850186 -18.5979     0.85
0.850189 -18.5975     0.85
0.850192 -18.5971     0.85
0.850195 -18.5967     0.85
0.850198 -18.5963     0.85
0.850201 -18.5959     0.85
0.850204 -18.5955     0.85
0.850207 -18.5951     0.85
 0.85021 -18.5947     0.85
0.850213 -18.5943     0.85
0.850216 -18.5939     0.85
0.850219 -18.5935     0.85
0.850222 -18.5931     0.85
0.850225 -18.5927     0.85
0.850228 -18.5923     0.85
0.850231 -18.5919     0.85
0.850234 -18.5915     0.85
0.850237 -18.5911     0.85
 0.85024 -18.5907     0.85
0.850243 -18.5903     0.85
0.850246 -18.5899     0.85
0.850249 -18.5895     0.85
0.850252 -18.5891     0.85
0.850255 -18.5887     0.85
0.850258 -18.5883     0.85
0.850261 -18.5879     0.85
0.850264 -18.5875     0.85
0.850267 -18.5871     0.85
 0.85027 -18.5867     0.85
0.850273 -18.5863     0.85
0.850276 -18.5859     0.85
0.850279 -18.5855     0.85
0.850282 -18.5851     0.85
0.850285 -18.5848     0.85
0.850288 -18.5844     0.85
0.850291  -18.584     0.85
0.850294 -18.5836     0.85
0.850297 -18.5832     0.85
  0.8503 -18.5828     0.85
0.850303 -18.5824     0.85
0.850306  -18.582     0.85
0.850309 -18.5816     0.85
0.850312 -18.5812     0.85
0.850315 -18.5808     0.85
0.850318 -18.5804     0.85
0.850321   -18.58     0.85
0.850324 -18.5796     0.85
0.850327 -18.5792     0.85
 0.85033 -18.5788     0.85
0.850333 -18.5784     0.85
0.850336  -18.578     0.85
0.850339 -18.5776     0.85
0.850342 -18.5772     0.85
0.850345 -18.5768     0.85
0.850348 -18.5764     0.85
0.850351  -18.576     0.85
0.850354 -18.5756     0.85
0.850357 -18.5752     0.85
 0.85036 -18.5748     0.85
0.850363 -18.5744     0.85
0.850366  -18.574     0.85
0.850369 -18.5736     0.85
0.850372 -18.5732     0.85
0.850375 -18.5728     0.85
0.850378 -18.5724     0.85
0.850381  -18.572     0.85
0.850384 -18.5716     0.85
0.850387 -18.5712     0.85
 0.85039 -18.5708     0.85
0.850393 -18.5704     0.85
0.850396   -18.57     0.85
0.850399 -18.5696     0.85
0.850402 -18.5692     0.85
0.850405 -18.5689     0.85
0.850408 -18.5685     0.85
0.850411 -18.5681     0.85
0.850414 -18.5677     0.85
0.850417 -18.5673     0.85
 0.85042 -18.5669     0.85
0.850423 -18.5665     0.85
0.850426 -18.5661     0.85
0.850429 -18.5657     0.85
0.850432 -18.5653     0.85
0.850435 -18.5649     0.85
0.850438 -18.5645     0.85
0.850441 -18.5641     0.85
0.850444 -18.5637     0.85
0.850447 -18.5633     0.85
 0.85045 -18.5629     0.85
0.850453 -18.5625     0.85
0.850456 -18.5621     0.85
0.850459 -18.5617     0.85
0.850462 -18.5613     0.85
0.850465 -18.5609     0.85
0.850468 -18.5605     0.85
0.850471 -18.5601     0.85
0.850474 -18.5597     0.85
0.850477 -18.5593     0.85
 0.85048 -18.5589     0.85
0.850483 -18.5585     0.85
0.850486 -18.5581     0.85
0.850489 -18.5577     0.85
0.850492 -18.5573     0.85
0.850495 -18.5569     0.85
0.850498 -18.5565     0.85
0.850501 -18.5562     0.85
0.850504 -18.5558     0.85
0.850507 -18.5554     0.85
 0.85051  -18.555     0.85
0.850513 -18.5546     0.85
0.850516 -18.5542     0.85
0.850519 -18.5538     0.85
0.850522 -18.5534     0.85
0.850525  -18.553     0.85
0.850528 -18.5526     0.85
0.850531 -18.5522     0.85
0.850534 -18.5518     0.85
0.850537 -18.5514     0.85
 0.85054  -18.551     0.85
0.850543 -18.5506     0.85
0.850546 -18.5502     0.85
0.850549 -18.5498     0.85
0.850552 -18.5494     0.85
0.850555  -18.549     0.85
0.850558 -18.5486     0.85
0.850561 -18.5482     0.85
0.850564 -18.5478     0.85
0.850567 -18.5474     0.85
 0.85057  -18.547     0.85
0.850573 -18.5466     0.85
0.850576 -18.5462     0.85
0.850579 -18.5458     0.85
0.850582 -18.5454     0.85
0.850585 -18.5451     0.85
0.850588 -18.5447     0.85
0.850591 -18.5443     0.85
0.850594 -18.5439     0.85
0.850597 -18.5435     0.85
  0.8506 -18.5431     0.85
0.850603 -18.5427     0.85
0.850606 -18.5423     0.85
0.850609 -18.5419     0.85
0.850612 -18.5415     0.85
0.850615 -18.5411     0.85
0.850618 -18.5407     0.85
0.850621 -18.5403     0.85
0.850624 -18.5399     0.85
0.850627 -18.5395     0.85
 0.85063 -18.5391     0.85
0.850633 -18.5387     0.85
0.850636 -18.5383     0.85
0.850639 -18.5379     0.85
0.850642 -18.5375     0.85
0.850645 -18.5371     0.85
0.850648 -18.5367     0.85
0.850651 -18.5363     0.85
0.850654 -18.5359     0.85
0.850657 -18.5356     0.85
 0.85066 -18.5352     0.85
0.850663 -18.5348     0.85
0.850666 -18.5344     0.85
0.850669  -18.534     0.85
0.850672 -18.5336     0.85
0.850675 -18.5332     0.85
0.850678 -18.5328     0.85
0.850681 -18.5324     0.85
0.850684  -18.532     0.85
0.850687 -18.5316     0.85
 0.85069 -18.5312     0.85
0.850693 -18.5308     0.85
0.850696 -18.5304     0.85
0.850699   -18.53     0.85
0.850702 -18.5296     0.85
0.850705 -18.5292     0.85
0.850708 -18.5288     0.85
0.850711 -18.5284     0.85
0.850714  -18.528     0.85
0.850717 -18.5276     0.85
 0.85072 -18.5272     0.85
0.850723 -18.5268     0.85
0.850726 -18.5265     0.85
0.850729 -18.5261     0.85
0.850732 -18.5257     0.85
0.850735 -18.5253     0.85
0.850738 -18.5249     0.85
0.850741 -18.5245     0.85
0.850744 -18.5241     0.85
0.850747 -18.5237     0.85
