 kgrid  ValNew  Policy 
    0.85 -38.5093 0.874324
  0.8503 -38.4844 0.874625
0.850601 -38.4595 0.874925
0.850901 -38.4347 0.875225
0.851201 -38.4099 0.875526
0.851502 -38.3851 0.875526
0.851802 -38.3604 0.875826
0.852102 -38.3356 0.876126
0.852402 -38.3109 0.876426
0.852703 -38.2863 0.876727
0.853003 -38.2616 0.877027
0.853303  -38.237 0.877027
0.853604 -38.2124 0.877327
0.853904 -38.1879 0.877628
0.854204 -38.1633 0.877928
0.854505 -38.1388 0.878228
0.854805 -38.1144 0.878529
0.855105 -38.0899 0.878529
0.855405 -38.0655 0.878829
0.855706 -38.0411 0.879129
0.856006 -38.0167 0.879429
0.856306 -37.9924  0.87973
0.856607 -37.9681  0.88003
0.856907 -37.9438  0.88003
0.857207 -37.9195  0.88033
0.857508 -37.8953 0.880631
0.857808 -37.8711 0.880931
0.858108 -37.8469 0.881231
0.858408 -37.8227 0.881231
0.858709 -37.7986 0.881532
0.859009 -37.7745 0.881832
0.859309 -37.7504 0.882132
 0.85961 -37.7264 0.882432
 0.85991 -37.7023 0.882733
 0.86021 -37.6783 0.883033
0.860511 -37.6544 0.883033
0.860811 -37.6304 0.883333
0.861111 -37.6065 0.883634
0.861411 -37.5826 0.883934
0.861712 -37.5587 0.884234
0.862012 -37.5349 0.884234
0.862312  -37.511 0.884535
0.862613 -37.4873 0.884835
0.862913 -37.4635 0.885135
0.863213 -37.4397 0.885435
0.863514  -37.416 0.885736
0.863814 -37.3923 0.886036
0.864114 -37.3687 0.886036
0.864414  -37.345 0.886336
0.864715 -37.3214 0.886637
0.865015 -37.2978 0.886937
0.865315 -37.2742 0.887237
0.865616 -37.2507 0.887538
0.865916 -37.2272 0.887538
0.866216 -37.2037 0.887838
0.866517 -37.1802 0.888138
0.866817 -37.1567 0.888438
0.867117 -37.1333 0.888739
0.867417 -37.1099 0.889039
0.867718 -37.0866 0.889039
0.868018 -37.0632 0.889339
0.868318 -37.0399  0.88964
0.868619 -37.0166  0.88994
0.868919 -36.9933  0.89024
0.869219 -36.9701 0.890541
 0.86952 -36.9468 0.890841
 0.86982 -36.9236 0.890841
 0.87012 -36.9004 0.891141
 0.87042 -36.8773 0.891441
0.870721 -36.8541 0.891742
0.871021  -36.831 0.892042
0.871321 -36.8079 0.892342
0.871622 -36.7849 0.892342
0.871922 -36.7618 0.892643
0.872222 -36.7388 0.892943
0.872523 -36.7158 0.893243
0.872823 -36.6928 0.893544
0.873123 -36.6699 0.893844
0.873423 -36.6469 0.894144
0.873724  -36.624 0.894144
0.874024 -36.6012 0.894444
0.874324 -36.5783 0.894745
0.874625 -36.5555 0.895045
0.874925 -36.5326 0.895345
0.875225 -36.5099 0.895646
0.875526 -36.4871 0.895946
0.875826 -36.4643 0.895946
0.876126 -36.4416 0.896246
0.876426 -36.4189 0.896547
0.876727 -36.3962 0.896847
0.877027 -36.3736 0.897147
0.877327 -36.3509 0.897447
0.877628 -36.3283 0.897748
0.877928 -36.3057 0.897748
0.878228 -36.2832 0.898048
0.878529 -36.2606 0.898348
0.878829 -36.2381 0.898649
0.879129 -36.2156 0.898949
0.879429 -36.1931 0.899249
 0.87973 -36.1707 0.899249
 0.88003 -36.1482  0.89955
 0.88033 -36.1258  0.89985
0.880631 -36.1034  0.90015
0.880931 -36.0811  0.90045
0.881231 -36.0587 0.900751
0.881532 -36.0364 0.901051
0.881832 -36.0141 0.901051
0.882132 -35.9918 0.901351
0.882432 -35.9696 0.901652
0.882733 -35.9473 0.901952
0.883033 -35.9251 0.902252
0.883333 -35.9029 0.902553
0.883634 -35.8807 0.902853
0.883934 -35.8586 0.902853
0.884234 -35.8365 0.903153
0.884535 -35.8143 0.903453
0.884835 -35.7923 0.903754
0.885135 -35.7702 0.904054
0.885435 -35.7482 0.904354
0.885736 -35.7261 0.904655
0.886036 -35.7041 0.904655
0.886336 -35.6822 0.904955
0.886637 -35.6602 0.905255
0.886937 -35.6383 0.905556
0.887237 -35.6163 0.905856
0.887538 -35.5945 0.906156
0.887838 -35.5726 0.906456
0.888138 -35.5507 0.906456
0.888438 -35.5289 0.906757
0.888739 -35.5071 0.907057
0.889039 -35.4853 0.907357
0.889339 -35.4635 0.907658
 0.88964 -35.4418 0.907958
 0.88994 -35.4201 0.908258
 0.89024 -35.3984 0.908258
0.890541 -35.3767 0.908559
0.890841  -35.355 0.908859
0.891141 -35.3333 0.909159
0.891441 -35.3117 0.909459
0.891742 -35.2901  0.90976
0.892042 -35.2685  0.91006
0.892342  -35.247  0.91036
0.892643 -35.2254  0.91036
0.892943 -35.2039 0.910661
0.893243 -35.1824 0.910961
0.893544 -35.1609 0.911261
0.893844 -35.1394 0.911562
0.894144  -35.118 0.911862
0.894444 -35.0966 0.912162
0.894745 -35.0751 0.912162
0.895045 -35.0537 0.912462
0.895345 -35.0324 0.912763
0.895646  -35.011 0.913063
0.895946 -34.9897 0.913363
0.896246 -34.9684 0.913664
0.896547 -34.9471 0.913964
0.896847 -34.9258 0.914264
0.897147 -34.9046 0.914264
0.897447 -34.8833 0.914565
0.897748 -34.8621 0.914865
0.898048 -34.8409 0.915165
0.898348 -34.8197 0.915465
0.898649 -34.7986 0.915766
0.898949 -34.7774 0.916066
0.899249 -34.7563 0.916366
 0.89955 -34.7352 0.916366
 0.89985 -34.7141 0.916667
 0.90015  -34.693 0.916967
 0.90045  -34.672 0.917267
0.900751  -34.651 0.917568
0.901051   -34.63 0.917868
0.901351  -34.609 0.918168
0.901652  -34.588 0.918468
0.901952  -34.567 0.918468
0.902252 -34.5461 0.918769
0.902553 -34.5252 0.919069
0.902853 -34.5043 0.919369
0.903153 -34.4834  0.91967
0.903453 -34.4625  0.91997
0.903754 -34.4417  0.92027
0.904054 -34.4209 0.920571
0.904354 -34.4001 0.920571
0.904655 -34.3793 0.920871
0.904955 -34.3585 0.921171
0.905255 -34.3378 0.921471
0.905556  -34.317 0.921772
0.905856 -34.2963 0.922072
0.906156 -34.2756 0.922372
0.906456  -34.255 0.922673
0.906757 -34.2343 0.922673
0.907057 -34.2137 0.922973
0.907357  -34.193 0.923273
0.907658 -34.1724 0.923574
0.907958 -34.1518 0.923874
0.908258 -34.1313 0.924174
0.908559 -34.1107 0.924474
0.908859 -34.0902 0.924775
0.909159 -34.0697 0.924775
0.909459 -34.0492 0.925075
 0.90976 -34.0287 0.925375
 0.91006 -34.0083 0.925676
 0.91036 -33.9878 0.925976
0.910661 -33.9674 0.926276
0.910961  -33.947 0.926577
0.911261 -33.9266 0.926877
0.911562 -33.9062 0.926877
0.911862 -33.8859 0.927177
0.912162 -33.8655 0.927477
0.912462 -33.8452 0.927778
0.912763 -33.8249 0.928078
0.913063 -33.8046 0.928378
0.913363 -33.7844 0.928679
0.913664 -33.7641 0.928979
0.913964 -33.7439 0.928979
0.914264 -33.7237 0.929279
0.914565 -33.7035  0.92958
0.914865 -33.6833  0.92988
0.915165 -33.6632  0.93018
0.915465  -33.643  0.93048
0.915766 -33.6229 0.930781
0.916066 -33.6028 0.931081
0.916366 -33.5827 0.931081
0.916667 -33.5626 0.931381
0.916967 -33.5426 0.931682
0.917267 -33.5225 0.931982
0.917568 -33.5025 0.932282
0.917868 -33.4825 0.932583
0.918168 -33.4625 0.932883
0.918468 -33.4426 0.933183
0.918769 -33.4226 0.933483
0.919069 -33.4027 0.933483
0.919369 -33.3828 0.933784
 0.91967 -33.3629 0.934084
 0.91997  -33.343 0.934384
 0.92027 -33.3231 0.934685
0.920571 -33.3033 0.934985
0.920871 -33.2835 0.935285
0.921171 -33.2637 0.935586
0.921471 -33.2439 0.935586
0.921772 -33.2241 0.935886
0.922072 -33.2043 0.936186
0.922372 -33.1846 0.936486
0.922673 -33.1648 0.936787
0.922973 -33.1451 0.937087
0.923273 -33.1254 0.937387
0.923574 -33.1057 0.937688
0.923874 -33.0861 0.937688
0.924174 -33.0664 0.937988
0.924474 -33.0468 0.938288
0.924775 -33.0272 0.938589
0.925075 -33.0076 0.938889
0.925375  -32.988 0.939189
0.925676 -32.9685 0.939489
0.925976 -32.9489  0.93979
0.926276 -32.9294  0.94009
0.926577 -32.9099  0.94009
0.926877 -32.8904  0.94039
0.927177 -32.8709 0.940691
0.927477 -32.8514 0.940991
0.927778  -32.832 0.941291
0.928078 -32.8125 0.941592
0.928378 -32.7931 0.941892
0.928679 -32.7737 0.942192
0.928979 -32.7544 0.942192
0.929279  -32.735 0.942492
 0.92958 -32.7156 0.942793
 0.92988 -32.6963 0.943093
 0.93018  -32.677 0.943393
 0.93048 -32.6577 0.943694
0.930781 -32.6384 0.943994
0.931081 -32.6191 0.944294
0.931381 -32.5999 0.944294
0.931682 -32.5806 0.944595
0.931982 -32.5614 0.944895
0.932282 -32.5422 0.945195
0.932583  -32.523 0.945495
0.932883 -32.5039 0.945796
0.933183 -32.4847 0.946096
0.933483 -32.4656 0.946396
0.933784 -32.4464 0.946697
0.934084 -32.4273 0.946697
0.934384 -32.4082 0.946997
0.934685 -32.3892 0.947297
0.934985 -32.3701 0.947598
0.935285 -32.3511 0.947898
0.935586  -32.332 0.948198
0.935886  -32.313 0.948498
0.936186  -32.294 0.948799
0.936486 -32.2751 0.949099
0.936787 -32.2561 0.949099
0.937087 -32.2371 0.949399
0.937387 -32.2182   0.9497
0.937688 -32.1993     0.95
0.937988 -32.1804   0.9503
0.938288 -32.1615 0.950601
0.938589 -32.1426 0.950901
0.938889 -32.1238 0.951201
0.939189 -32.1049 0.951201
0.939489 -32.0861 0.951502
 0.93979 -32.0673 0.951802
 0.94009 -32.0485 0.952102
 0.94039 -32.0297 0.952402
0.940691  -32.011 0.952703
0.940991 -31.9922 0.953003
0.941291 -31.9735 0.953303
0.941592 -31.9548 0.953604
0.941892 -31.9361 0.953604
0.942192 -31.9174 0.953904
0.942492 -31.8987 0.954204
0.942793 -31.8801 0.954505
0.943093 -31.8615 0.954805
0.943393 -31.8428 0.955105
0.943694 -31.8242 0.955405
0.943994 -31.8056 0.955706
0.944294 -31.7871 0.955706
0.944595 -31.7685 0.956006
0.944895   -31.75 0.956306
0.945195 -31.7314 0.956607
0.945495 -31.7129 0.956907
0.945796 -31.6944 0.957207
0.946096 -31.6759 0.957508
0.946396 -31.6575 0.957808
0.946697  -31.639 0.958108
0.946997 -31.6206 0.958108
0.947297 -31.6021 0.958408
0.947598 -31.5837 0.958709
0.947898 -31.5653 0.959009
0.948198  -31.547 0.959309
0.948498 -31.5286  0.95961
0.948799 -31.5102  0.95991
0.949099 -31.4919  0.96021
0.949399 -31.4736 0.960511
  0.9497 -31.4553 0.960511
    0.95  -31.437 0.960811
  0.9503 -31.4187 0.961111
0.950601 -31.4005 0.961411
0.950901 -31.3822 0.961712
0.951201  -31.364 0.962012
0.951502 -31.3458 0.962312
0.951802 -31.3276 0.962613
0.952102 -31.3094 0.962613
0.952402 -31.2912 0.962913
0.952703 -31.2731 0.963213
0.953003 -31.2549 0.963514
0.953303 -31.2368 0.963814
0.953604 -31.2187 0.964114
0.953904 -31.2006 0.964414
0.954204 -31.1825 0.964715
0.954505 -31.1644 0.965015
0.954805 -31.1464 0.965015
0.955105 -31.1283 0.965315
0.955405 -31.1103 0.965616
0.955706 -31.0923 0.965916
0.956006 -31.0743 0.966216
0.956306 -31.0563 0.966517
0.956607 -31.0384 0.966817
0.956907 -31.0204 0.967117
0.957207 -31.0025 0.967417
