 kgrid  ValNew  Policy 
    0.85 -45.3666 0.875526
  0.8503 -45.3413 0.875826
0.850601 -45.3161 0.876126
0.850901 -45.2909 0.876426
0.851201 -45.2657 0.876727
0.851502 -45.2406 0.877027
0.851802 -45.2154 0.877327
0.852102 -45.1903 0.877327
0.852402 -45.1653 0.877628
0.852703 -45.1402 0.877928
0.853003 -45.1152 0.878228
0.853303 -45.0902 0.878529
0.853604 -45.0653 0.878829
0.853904 -45.0403 0.878829
0.854204 -45.0154 0.879129
0.854505 -44.9905 0.879429
0.854805 -44.9657  0.87973
0.855105 -44.9408  0.88003
0.855405  -44.916  0.88033
0.855706 -44.8912 0.880631
0.856006 -44.8665 0.880631
0.856306 -44.8417 0.880931
0.856607  -44.817 0.881231
0.856907 -44.7923 0.881532
0.857207 -44.7677 0.881832
0.857508 -44.7431 0.882132
0.857808 -44.7184 0.882132
0.858108 -44.6939 0.882432
0.858408 -44.6693 0.882733
0.858709 -44.6448 0.883033
0.859009 -44.6203 0.883333
0.859309 -44.5958 0.883634
 0.85961 -44.5713 0.883934
 0.85991 -44.5469 0.883934
 0.86021 -44.5225 0.884234
0.860511 -44.4981 0.884535
0.860811 -44.4737 0.884835
0.861111 -44.4494 0.885135
0.861411 -44.4251 0.885435
0.861712 -44.4008 0.885736
0.862012 -44.3765 0.885736
0.862312 -44.3523 0.886036
0.862613 -44.3281 0.886336
0.862913 -44.3039 0.886637
0.863213 -44.2797 0.886937
0.863514 -44.2556 0.887237
0.863814 -44.2315 0.887538
0.864114 -44.2074 0.887838
0.864414 -44.1833 0.887838
0.864715 -44.1592 0.888138
0.865015 -44.1352 0.888438
0.865315 -44.1112 0.888739
0.865616 -44.0872 0.889039
0.865916 -44.0632 0.889339
0.866216 -44.0393  0.88964
0.866517 -44.0154  0.88964
0.866817 -43.9915  0.88994
0.867117 -43.9676  0.89024
0.867417 -43.9438 0.890541
0.867718 -43.9199 0.890841
0.868018 -43.8961 0.891141
0.868318 -43.8723 0.891441
0.868619 -43.8486 0.891441
0.868919 -43.8249 0.891742
0.869219 -43.8011 0.892042
 0.86952 -43.7774 0.892342
 0.86982 -43.7538 0.892643
 0.87012 -43.7301 0.892943
 0.87042 -43.7065 0.893243
0.870721 -43.6829 0.893544
0.871021 -43.6593 0.893544
0.871321 -43.6358 0.893844
0.871622 -43.6122 0.894144
0.871922 -43.5887 0.894444
0.872222 -43.5652 0.894745
0.872523 -43.5417 0.895045
0.872823 -43.5183 0.895345
0.873123 -43.4949 0.895646
0.873423 -43.4715 0.895646
0.873724 -43.4481 0.895946
0.874024 -43.4247 0.896246
0.874324 -43.4014 0.896547
0.874625  -43.378 0.896847
0.874925 -43.3547 0.897147
0.875225 -43.3315 0.897447
0.875526 -43.3082 0.897748
0.875826  -43.285 0.897748
0.876126 -43.2618 0.898048
0.876426 -43.2386 0.898348
0.876727 -43.2154 0.898649
0.877027 -43.1923 0.898949
0.877327 -43.1691 0.899249
0.877628  -43.146  0.89955
0.877928  -43.123  0.89985
0.878228 -43.0999  0.89985
0.878529 -43.0769  0.90015
0.878829 -43.0538  0.90045
0.879129 -43.0308 0.900751
0.879429 -43.0079 0.901051
 0.87973 -42.9849 0.901351
 0.88003  -42.962 0.901652
 0.88033 -42.9391 0.901952
0.880631 -42.9162 0.901952
0.880931 -42.8933 0.902252
0.881231 -42.8704 0.902553
0.881532 -42.8476 0.902853
0.881832 -42.8248 0.903153
0.882132  -42.802 0.903453
0.882432 -42.7792 0.903754
0.882733 -42.7565 0.904054
0.883033 -42.7338 0.904054
0.883333  -42.711 0.904354
0.883634 -42.6884 0.904655
0.883934 -42.6657 0.904955
0.884234  -42.643 0.905255
0.884535 -42.6204 0.905556
0.884835 -42.5978 0.905856
0.885135 -42.5752 0.906156
0.885435 -42.5526 0.906456
0.885736 -42.5301 0.906456
0.886036 -42.5075 0.906757
0.886336  -42.485 0.907057
0.886637 -42.4625 0.907357
0.886937 -42.4401 0.907658
0.887237 -42.4176 0.907958
0.887538 -42.3952 0.908258
0.887838 -42.3727 0.908559
0.888138 -42.3503 0.908859
0.888438  -42.328 0.908859
0.888739 -42.3056 0.909159
0.889039 -42.2832 0.909459
0.889339 -42.2609  0.90976
 0.88964 -42.2386  0.91006
 0.88994 -42.2163  0.91036
 0.89024  -42.194 0.910661
0.890541 -42.1718 0.910961
0.890841 -42.1496 0.911261
0.891141 -42.1274 0.911562
0.891441 -42.1052 0.911562
0.891742  -42.083 0.911862
0.892042 -42.0608 0.912162
0.892342 -42.0387 0.912462
0.892643 -42.0166 0.912763
0.892943 -41.9945 0.913063
0.893243 -41.9724 0.913363
0.893544 -41.9503 0.913664
0.893844 -41.9283 0.913964
0.894144 -41.9062 0.913964
0.894444 -41.8842 0.914264
0.894745 -41.8622 0.914565
0.895045 -41.8402 0.914865
0.895345 -41.8183 0.915165
0.895646 -41.7963 0.915465
0.895946 -41.7744 0.915766
0.896246 -41.7525 0.916066
0.896547 -41.7306 0.916366
0.896847 -41.7088 0.916667
0.897147 -41.6869 0.916667
0.897447 -41.6651 0.916967
0.897748 -41.6433 0.917267
0.898048 -41.6215 0.917568
0.898348 -41.5997 0.917868
0.898649 -41.5779 0.918168
0.898949 -41.5562 0.918468
0.899249 -41.5345 0.918769
 0.89955 -41.5128 0.919069
 0.89985 -41.4911 0.919369
 0.90015 -41.4694 0.919369
 0.90045 -41.4478  0.91967
0.900751 -41.4261  0.91997
0.901051 -41.4045  0.92027
0.901351 -41.3829 0.920571
0.901652 -41.3613 0.920871
