 kgrid  ValNew  Policy 
    0.85 -42.1224 0.875225
  0.8503 -42.0973 0.875526
0.850601 -42.0722 0.875526
0.850901 -42.0472 0.875826
0.851201 -42.0222 0.876126
0.851502 -41.9972 0.876426
0.851802 -41.9722 0.876727
0.852102 -41.9473 0.877027
0.852402 -41.9224 0.877027
0.852703 -41.8975 0.877327
0.853003 -41.8726 0.877628
0.853303 -41.8478 0.877928
0.853604  -41.823 0.878228
0.853904 -41.7983 0.878228
0.854204 -41.7735 0.878529
0.854505 -41.7488 0.878829
0.854805 -41.7241 0.879129
0.855105 -41.6994 0.879429
0.855405 -41.6748  0.87973
0.855706 -41.6502  0.88003
0.856006 -41.6256  0.88003
0.856306  -41.601  0.88033
0.856607 -41.5765 0.880631
0.856907  -41.552 0.880931
0.857207 -41.5275 0.881231
0.857508  -41.503 0.881532
0.857808 -41.4786 0.881532
0.858108 -41.4542 0.881832
0.858408 -41.4298 0.882132
0.858709 -41.4054 0.882432
0.859009 -41.3811 0.882733
0.859309 -41.3568 0.883033
 0.85961 -41.3325 0.883333
 0.85991 -41.3083 0.883333
 0.86021  -41.284 0.883634
0.860511 -41.2598 0.883934
0.860811 -41.2356 0.884234
0.861111 -41.2115 0.884535
0.861411 -41.1874 0.884835
0.861712 -41.1633 0.884835
0.862012 -41.1392 0.885135
0.862312 -41.1151 0.885435
0.862613 -41.0911 0.885736
0.862913 -41.0671 0.886036
0.863213 -41.0431 0.886336
0.863514 -41.0192 0.886637
0.863814 -40.9952 0.886637
0.864114 -40.9713 0.886937
0.864414 -40.9474 0.887237
0.864715 -40.9236 0.887538
0.865015 -40.8997 0.887838
0.865315 -40.8759 0.888138
0.865616 -40.8521 0.888438
0.865916 -40.8284 0.888438
0.866216 -40.8046 0.888739
0.866517 -40.7809 0.889039
0.866817 -40.7572 0.889339
0.867117 -40.7335  0.88964
0.867417 -40.7099  0.88994
0.867718 -40.6862  0.89024
0.868018 -40.6626  0.89024
0.868318 -40.6391 0.890541
0.868619 -40.6155 0.890841
0.868919  -40.592 0.891141
0.869219 -40.5684 0.891441
 0.86952  -40.545 0.891742
 0.86982 -40.5215 0.892042
 0.87012  -40.498 0.892042
 0.87042 -40.4746 0.892342
0.870721 -40.4512 0.892643
0.871021 -40.4278 0.892943
0.871321 -40.4045 0.893243
0.871622 -40.3812 0.893544
0.871922 -40.3579 0.893844
0.872222 -40.3346 0.893844
0.872523 -40.3113 0.894144
0.872823 -40.2881 0.894444
0.873123 -40.2648 0.894745
0.873423 -40.2416 0.895045
0.873724 -40.2185 0.895345
0.874024 -40.1953 0.895646
0.874324 -40.1722 0.895946
0.874625 -40.1491 0.895946
0.874925  -40.126 0.896246
0.875225 -40.1029 0.896547
0.875526 -40.0799 0.896847
0.875826 -40.0569 0.897147
0.876126 -40.0339 0.897447
0.876426 -40.0109 0.897748
0.876727 -39.9879 0.897748
0.877027  -39.965 0.898048
0.877327 -39.9421 0.898348
0.877628 -39.9192 0.898649
0.877928 -39.8963 0.898949
0.878228 -39.8735 0.899249
0.878529 -39.8507  0.89955
0.878829 -39.8279  0.89955
0.879129 -39.8051  0.89985
0.879429 -39.7823  0.90015
 0.87973 -39.7596  0.90045
 0.88003 -39.7369 0.900751
 0.88033 -39.7142 0.901051
0.880631 -39.6915 0.901351
0.880931 -39.6689 0.901351
0.881231 -39.6462 0.901652
0.881532 -39.6236 0.901952
0.881832  -39.601 0.902252
0.882132 -39.5784 0.902553
0.882432 -39.5559 0.902853
0.882733 -39.5334 0.903153
0.883033 -39.5109 0.903453
0.883333 -39.4884 0.903453
0.883634 -39.4659 0.903754
0.883934 -39.4435 0.904054
0.884234 -39.4211 0.904354
0.884535 -39.3987 0.904655
0.884835 -39.3763 0.904955
0.885135 -39.3539 0.905255
0.885435 -39.3316 0.905556
0.885736 -39.3093 0.905556
0.886036  -39.287 0.905856
0.886336 -39.2647 0.906156
0.886637 -39.2424 0.906456
0.886937 -39.2202 0.906757
0.887237  -39.198 0.907057
0.887538 -39.1758 0.907357
0.887838 -39.1536 0.907658
0.888138 -39.1315 0.907658
0.888438 -39.1093 0.907958
0.888739 -39.0872 0.908258
0.889039 -39.0651 0.908559
0.889339  -39.043 0.908859
 0.88964  -39.021 0.909159
 0.88994 -38.9989 0.909459
 0.89024 -38.9769  0.90976
0.890541 -38.9549  0.90976
0.890841 -38.9329  0.91006
0.891141  -38.911  0.91036
0.891441  -38.889 0.910661
0.891742 -38.8671 0.910961
0.892042 -38.8452 0.911261
0.892342 -38.8233 0.911562
0.892643 -38.8014 0.911862
0.892943 -38.7796 0.912162
0.893243 -38.7577 0.912162
0.893544 -38.7359 0.912462
0.893844 -38.7141 0.912763
0.894144 -38.6923 0.913063
0.894444 -38.6706 0.913363
0.894745 -38.6489 0.913664
0.895045 -38.6271 0.913964
0.895345 -38.6054 0.914264
0.895646 -38.5838 0.914565
0.895946 -38.5621 0.914565
0.896246 -38.5404 0.914865
0.896547 -38.5188 0.915165
0.896847 -38.4972 0.915465
0.897147 -38.4756 0.915766
0.897447 -38.4541 0.916066
0.897748 -38.4325 0.916366
0.898048  -38.411 0.916667
0.898348 -38.3895 0.916967
0.898649  -38.368 0.916967
0.898949 -38.3465 0.917267
0.899249  -38.325 0.917568
