36000 	8 	4 	45.032544 	0.857014 
36000 	8 	8 	22.890270 	0.801143 
36000 	8 	12 	16.189448 	0.788450 
36000 	10 	4 	23.295719 	0.786818 
36000 	10 	8 	12.695317 	0.778511 
36000 	10 	12 	9.169660 	0.801421 
36000 	12 	4 	23.471272 	0.789241 
36000 	12 	8 	12.712062 	0.812479 
36000 	12 	12 	9.130517 	0.809933 
36000 	14 	4 	22.930452 	0.780876 
36000 	14 	8 	12.839290 	0.782692 
36000 	14 	12 	9.286452 	0.836159 
